,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
2082,NAPRELAN CR DOSE CARD,NAPROXEN SODIUM,12,1666.58,,,320.0,5.2080625,,,,
2083,NAPROSYN,NAPROXEN,987,141722.13,462.0,306.75785714,74127.0,1.9558133917,265.0,140.48916981,197.0,8.7111675127
2084,NAPROXEN,NAPROXEN,3130672,29462983.18,1223172.0,24.087359079,196713341.42,0.1508410514,543990.0,12.088661317,679182.0,3.3029257254
2085,NAPROXEN SODIUM,NAPROXEN SODIUM,212710,3072087.82,108901.0,28.209913775,10553961.514,0.2914726318,54835.0,8.9654107778,54066.0,2.7623277106
2086,NAPROXEN SODIUM ER,NAPROXEN SODIUM,33,4023.44,,,1844.0,2.1819088937,,,,
2087,NARATRIPTAN HCL,NARATRIPTAN HCL,14140,1399877.65,4369.0,320.41145571,158064.0,8.8572286299,2374.0,70.184094356,1995.0,4.6972280702
2088,NARDIL,PHENELZINE SULFATE,7689,893309.13,1511.0,591.20392455,1016105.0,0.8791504126,934.0,230.55894004,577.0,27.355979203
2089,NAROPIN,ROPIVACAINE HCL/PF,15,2450.72,11.0,222.79272727,4493.998,0.703118966,,,,
2090,NASACORT AQ,TRIAMCINOLONE ACETONIDE,87490,11350936.75,43111.0,263.29560321,1707690.795,6.6469508316,23005.0,101.10785916,20106.0,8.5988605391
2091,NASAREL,FLUNISOLIDE,11,527.42,,,325.0,1.6228307692,,,,
2092,NASCOBAL,CYANOCOBALAMIN (VITAMIN B-12),666,245462.2,334.0,734.91676647,1900.4,129.16343928,317.0,139.09899054,17.0,134.34764706
2093,NASONEX,MOMETASONE FUROATE,1319194,168407454.59,531308.0,316.96766205,25757595.356,6.5381667917,274432.0,90.154002412,256876.0,10.251404452
2094,NATACYN,NATAMYCIN,751,154046.18,454.0,339.30876652,11370.0,13.548476693,260.0,87.531153846,194.0,8.3122164948
2095,NATAFORT,PNV WITHOUT CA NO.9/IRON/FA,19,485.39,11.0,44.126363636,610.0,0.7957213115,,,,
2096,NATALCARE PLUS,PNV WITH CA#74/IRON/FOLIC ACID,111,742.97,47.0,15.80787234,2703.0,0.2748686644,,,,
2097,NATAZIA,ESTRADIOL VALERATE/DIENOGEST,184,15760.21,64.0,246.25328125,5778.0,2.7276237452,,,,
2098,NATEGLINIDE,NATEGLINIDE,287756,36879425.7,54130.0,681.3121319,30078409.861,1.2255193298,28220.0,166.81108079,25910.0,9.8604148977
2099,NATELLE ONE,"PNV WITH CA,NO.70/IRON/FA/DHA",16,1469.7,,,480.0,3.061875,,,,
2100,NAVANE,THIOTHIXENE,3701,590989.8,599.0,986.62737896,248834.0,2.5292694322,92.0,289.59869565,507.0,23.655976331
2101,NEBUPENT,PENTAMIDINE ISETHIONATE,92,8463.51,27.0,313.46333333,100.0,84.6351,15.0,150.03533333,12.0,7.8933333333
2102,NECON,NORETHINDRONE-ETHINYL ESTRAD,33845,1000489.29,5717.0,175.00249956,1197150.0,0.8362762062,533.0,58.26575985,5184.0,7.2363773148
2103,NECON,NORETHINDRONE-MESTRANOL,2412,73106.56,456.0,160.32140351,84535.0,0.864808186,68.0,67.196911765,388.0,5.7499226804
2104,NEEDLES,"PEN NEEDLE, DIABETIC",15464,256020.4,6395.0,40.034464425,1444530.0,0.1772343946,3857.0,30.481101893,2538.0,9.1994365642
2105,NEEVO,PNV WITH CA8/IRON/FA/LMEFOLATE,47,3515.0,29.0,121.20689655,1978.0,1.7770475228,,,,
2106,NEEVO DHA,PNV NO.42/IRON/FA/LMFOLATE/DHA,279,17440.67,114.0,152.98833333,9494.0,1.8370202233,14.0,115.09785714,100.0,6.5271
2107,NEEVO DHA,PNV#79/IRON/FA/LMFOLATE CA/DHA,354,24483.67,146.0,167.69636986,12821.0,1.9096536932,16.0,147.158125,130.0,4.3948461538
2108,NEFAZODONE HCL,NEFAZODONE HCL,62080,3438417.48,9401.0,365.75018402,5028033.75,0.6838202343,5776.0,85.735574792,3625.0,12.035972414
2109,NEOMYCIN SULFATE,NEOMYCIN SULFATE,46182,2019994.48,31841.0,63.440045225,2014540.0,1.0027075561,21016.0,11.224073087,10825.0,2.4431279446
2110,NEOMYCIN-BACITRACIN-POLY-HC,NEOMYCIN SU/BACI ZN/POLY/HC,4855,210741.62,3579.0,58.882822017,17840.125,11.812788307,1753.0,11.218026241,1826.0,1.4331927711
2111,NEOMYCIN-BACITRACIN-POLYMYXIN,NEOMYCIN SU/BACITRA/POLYMYXIN,7398,273937.28,5434.0,50.411718808,26877.0,10.192256576,2506.0,9.9607302474,2928.0,1.347363388
2112,NEOMYCIN-POLYMYXIN B,NEOMYCIN SU/POLYMYX B SULF,4992,353525.52,698.0,506.48355301,1839021.46,0.2055825486,187.0,113.27946524,511.0,4.7431506849
2113,NEOMYCIN-POLYMYXIN-DEXAMETH,NEO/POLYMYX B SULF/DEXAMETH,335759,5552133.33,232917.0,23.837389843,1465211.44,3.9204934131,143906.0,8.2833651133,89011.0,1.8564344856
2114,NEOMYCIN-POLYMYXIN-GRAMICIDIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,15315,350585.24,13228.0,26.503268824,157761.104,2.2222539721,6014.0,8.1422098437,7214.0,1.1369226504
2115,NEOMYCIN-POLYMYXIN-HC,NEOMYCIN/POLYMYXIN B SULF/HC,269644,7385116.05,224457.0,32.902141836,2662985.071,2.9850909469,115437.0,9.4707184005,109020.0,1.6314923867
2116,NEOMYCIN-POLYMYXIN-HYDROCORT,NEOMYCIN/POLYMYXIN B SULF/HC,233150,4584266.52,197039.0,23.26578251,2365602.624,1.937885287,103694.0,7.6181881305,93345.0,1.5372440945
2117,NEO-POLYCIN,NEOMYCIN SU/BACITRA/POLYMYXIN,41,1977.62,34.0,58.165294118,143.5,13.781324042,12.0,9.775,22.0,0.3
2118,NEO-POLYCIN HC,NEOMYCIN SU/BACI ZN/POLY/HC,28,1420.25,25.0,56.81,95.0,14.95,12.0,13.935833333,13.0,0.6846153846
2119,NEORAL,"CYCLOSPORINE, MODIFIED",12221,3498274.7,1763.0,1984.2737947,1839277.0,2.5253876962,951.0,439.04616193,812.0,31.329950739
2120,NEOSPORIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,20,746.07,19.0,39.266842105,200.0,3.73035,,,,
2121,NEOSPORIN G.U. IRRIGANT,NEOMYCIN SU/POLYMYX B SULF,741,168629.74,164.0,1028.230122,333333.0,0.4713735021,59.0,199.81864407,105.0,4.650952381
2122,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,45,1065.99,18.0,59.221666667,2478.0,0.4282171421,,,,
2123,NEPHPLEX RX,VIT B CMPLX NO3/FA/C/BIOT/ZINC,390,4868.77,98.0,49.681326531,14858.0,0.3276867681,45.0,21.578444444,53.0,16.273396226
2124,NEPHROCAPS,B COMPLEX & C NO.20/FOLIC ACID,1850,51020.18,567.0,89.982680776,105981.0,0.4814087431,489.0,72.022249489,78.0,31.174871795
2125,NEPHROCAPS QT,VIT B COMPLEX & C NO.13/FA/D3,18,344.99,,,590.0,0.5847288136,,,,
2126,NEPHRON FA,"FE FUMARATE/DOSS/FA/BCOMP,C",126,3108.54,29.0,107.19103448,8242.0,0.3771584567,,,,
2127,NEPHRO-VITE RX,VIT B CMPLX 3/FA/VIT C/BIOTIN,523,10816.4,139.0,77.815827338,26281.0,0.411567292,121.0,40.246528926,18.0,18.765555556
2128,NEPTAZANE,METHAZOLAMIDE,178,24445.25,85.0,287.59117647,12145.0,1.992985577,29.0,54.662068966,56.0,3.53125
2129,NESTABS,PRENATAL VIT#86/IRON BISGLY/FA,12,398.23,,,360.0,1.1061944444,,,,
2130,NESTABS DHA,PNV #87/IRON BISGLY/FA/DHA,18,783.74,,,930.0,0.8427311828,,,,
2131,NEULASTA,PEGFILGRASTIM,7102,28406568.96,2239.0,12687.167914,4771.8,5953.0091286,990.0,1096.2574545,1249.0,28.969047238
2132,NEUMEGA,OPRELVEKIN,89,193199.1,50.0,3863.982,767.0,251.889309,22.0,412.51772727,28.0,2.5714285714
2133,NEUPOGEN,FILGRASTIM,22905,53357243.72,7812.0,6830.1643267,122383.82,458.55352136,3632.0,634.42381608,4180.0,20.417141148
2134,NEURONTIN,GABAPENTIN,45489,13736197.29,10239.0,1341.556528,11165215.208,1.8960356951,3604.0,277.3536071,6635.0,13.814479277
2135,NEURPATH-B,MECOBAL/LEVOMEFOLAT CA/B6 PHOS,2349,82670.03,897.0,92.162798216,116751.0,0.7080884104,722.0,40.887936288,175.0,8.2701714286
2136,NEUT,SODIUM BICARBONATE,27,2541.95,18.0,141.21944444,2870.0,0.8856968641,,,,
2137,NEVANAC,NEPAFENAC,348513,46527372.58,213555.0,217.87067772,1102956.233,42.184241938,151955.0,88.680306341,61600.0,8.834689448
2138,NEXA SELECT,PNV80/IRON FUMARATE/FA/DSS/DHA,59,6002.74,32.0,187.585625,2220.0,2.7039369369,,,,
2139,NEXAVAR,SORAFENIB TOSYLATE,15387,101893845.21,4476.0,22764.487312,1488256.999,68.465221584,2079.0,2398.9982395,2397.0,55.458005841
2140,NEXAVIR,LIVER EXTRACT (BEEF-PORK),19,12064.42,,,1440.0,8.3780694444,,,,
2141,NEXIUM,ESOMEPRAZOLE MAGNESIUM,8224024,1970138397.5,1516296.0,1299.3098956,334305384.59,5.8938373815,556827.0,263.85447568,959469.0,24.732584669
2142,NEXIUM I.V.,ESOMEPRAZOLE SODIUM,704,216451.51,88.0,2459.67625,28826.0,8.4367948096,23.0,401.19043478,65.0,26.818461538
2143,NEXT CHOICE,LEVONORGESTREL,1424,43290.28,1024.0,42.275664062,2858.0,15.147053884,,,,
2144,NIACOR,NIACIN,18447,386973.27,4499.0,86.013174039,1363321.5,0.283845938,1627.0,43.940928089,2872.0,11.601535515
2145,NIASPAN,NIACIN,1901401,341898481.55,366753.0,932.23090622,108312406.71,3.150360701,233169.0,283.48966153,133584.0,24.685081597
2146,NICARDIPINE HCL,NICARDIPINE HCL,20403,795663.68,3644.0,218.34897914,2195855.0,0.3797619984,2422.0,59.402877787,1222.0,9.2112193126
2147,NICAZEL,B3/AZEL AC/ZINC/B6/COPPER/FA,26,4125.14,,,2260.0,1.8252831858,,,,
2148,NICOTINAMIDE,FA/NIACINAMIDE/CUPRIC OX/ZN OX,213,18360.78,56.0,327.87107143,16712.0,1.098658449,,,,
2149,NICOTINE PATCH,NICOTINE,94,9594.59,72.0,133.25819444,2378.0,4.0246592157,15.0,18.786666667,57.0,1.6984210526
2150,NICOTROL,NICOTINE,29637,6300068.42,16123.0,390.75038268,5652386.2,1.1145856276,3264.0,132.79048407,12859.0,6.4886025352
2151,NICOTROL NS,NICOTINE,8785,2031892.32,2864.0,709.45960894,436262.04,4.6575042834,407.0,209.60213759,2457.0,9.9492714693
2152,NIFEDIAC CC,NIFEDIPINE,598677,33811350.59,122861.0,275.20002759,30417489.3,1.1248126671,72995.0,57.110334269,49866.0,8.3357028837
2153,NIFEDICAL XL,NIFEDIPINE,841210,46741500.04,182055.0,256.74384137,43577692.9,1.0686198957,106903.0,49.55977793,75152.0,8.1292209123
2154,NIFEDIPINE,NIFEDIPINE,44988,3345513.22,12745.0,262.49613339,3755162.5,0.8792566653,6188.0,47.418406593,6557.0,4.8920985207
2155,NIFEDIPINE ER,NIFEDIPINE,2429683,135474356.41,415624.0,325.95412298,110213807.19,1.2365625344,221160.0,61.480647631,194464.0,9.7835639501
2156,NIFEDIPINE XL,NIFEDIPINE,15,454.7,,,540.0,0.842037037,,,,
2157,NILANDRON,NILUTAMIDE,5916,3532738.17,1586.0,2227.4515574,222744.0,15.860082292,1212.0,452.58983498,374.0,29.450213904
2158,NIMODIPINE,NIMODIPINE,1990,1317593.49,665.0,1981.343594,202356.528,6.5112477617,316.0,244.18474684,349.0,5.8105730659
2159,NIRAVAM,ALPRAZOLAM,63,30626.23,14.0,2187.5878571,7096.0,3.8989763324,14.0,,0.0,
2160,NISOLDIPINE,NISOLDIPINE,151636,30831742.08,25814.0,1194.3806493,6719724.5,4.6211905088,15616.0,250.78204022,10198.0,17.281522848
2161,NITRO-BID,NITROGLYCERIN,31173,772226.79,16227.0,47.589005361,1622888.386,0.475834812,6831.0,23.385211536,9396.0,2.0667752235
2162,NITRO-DUR,NITROGLYCERIN,56702,7131103.7,12001.0,594.20912424,2149575.0,3.3528820452,5631.0,139.98894157,6370.0,12.180676609
2163,NITROFURANTOIN,NITROFURANTOIN,2552,1761637.88,1288.0,1367.7312733,805005.0,2.188356445,321.0,166.47816199,967.0,3.7636091003
2164,NITROFURANTOIN,NITROFURANTOIN MACROCRYSTAL,904133,38937905.63,329532.0,118.16122753,32054407.29,1.2517532129,182195.0,30.801142238,147337.0,3.2889888487
2165,NITROFURANTOIN MACROCRYSTAL,NITROFURANTOIN MONOHYD/M-CRYST,1342,49510.01,923.0,53.640314193,26328.0,1.8805078244,202.0,13.493267327,721.0,1.249667129
2166,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,1732884,81923971.71,1080472.0,75.822392168,34980604.949,2.3419827024,607899.0,16.563937661,472573.0,2.0657930732
2167,NITROGLYCERIN,NITROGLYCERIN,109020,4314162.5,81311.0,53.057550639,4426898.95,3.1794290349,42247.0,13.104807915,39064.0,1.9242806676
2168,NITROGLYCERIN IN D5W,NITROGLYCERIN/D5W,13,180.6,11.0,16.418181818,3020.0,0.0611611722,,,,
2169,NITROGLYCERIN PATCH,NITROGLYCERIN,896722,28274130.56,162237.0,174.27670975,30761643.53,0.9182943988,70976.0,46.62093271,91261.0,5.7000344068
2170,NITROLINGUAL,NITROGLYCERIN,77484,18943773.75,47955.0,395.0322959,799655.55,23.689917177,22825.0,82.78324644,25130.0,7.0788292877
2171,NITROMIST,NITROGLYCERIN,1238,250610.44,892.0,280.95340807,10674.6,23.477267532,482.0,74.974419087,410.0,5.6658292683
2172,NITROQUICK,NITROGLYCERIN,954,8388.98,666.0,12.596066066,51043.24,0.1679856329,197.0,5.25,469.0,1.4586567164
2173,NITROSTAT,NITROGLYCERIN,1777287,23699610.76,1124438.0,21.076849733,78702887.505,0.3045123348,647698.0,14.812191176,476740.0,5.5398438352
2174,NIZATIDINE,NIZATIDINE,99121,4948249.41,19884.0,248.85583434,6421846.222,0.8186757648,10780.0,71.490705009,9104.0,8.0730085677
2175,NIZORAL,KETOCONAZOLE,537,28724.63,327.0,87.842905199,86883.0,0.3328908843,214.0,55.180140187,113.0,3.3801769912
2176,NOHIST,CHLORPHENIRAMINE/PHENYLEPHRINE,46,449.41,44.0,10.213863636,1641.0,0.2738634979,25.0,6.898,19.0,2.8384210526
2177,NORA-BE,NORETHINDRONE,6625,239501.63,1599.0,149.78213258,262701.0,0.9116890686,342.0,39.902105263,1257.0,5.8739061257
2178,NORCO,HYDROCODONE/ACETAMINOPHEN,9049,2118278.55,2754.0,769.16432462,1177985.0,1.7505894635,982.0,217.85984725,1772.0,7.4291986456
2179,NORDETTE-28,LEVONORGESTREL-ETHIN ESTRADIOL,122,11187.34,16.0,699.20875,4088.0,2.7366291585,,,,
2180,NORDITROPIN,SOMATROPIN,70,69688.03,21.0,3318.477619,213.0,430.15445414,,,,
2181,NORDITROPIN FLEXPRO,SOMATROPIN,2527,3367693.26,514.0,6551.9324125,8702.5,393.80728038,192.0,774.64588542,322.0,13.705372671
2182,NORDITROPIN NORDIFLEX,SOMATROPIN,1240,1713060.13,330.0,5191.091303,4222.0,418.20342045,120.0,698.66841667,210.0,12.24247619
2183,NOREL SR,PHENYLEPH/ACETAMINOP/P-TLOX/CP,3299,79826.99,2450.0,32.582444898,90855.0,0.8786196687,1697.0,26.309516794,753.0,7.9536387782
2184,NORETHINDRONE,NORETHINDRONE,805,26084.01,381.0,68.461968504,29148.0,0.8948816385,62.0,23.507903226,319.0,2.0637931034
2185,NORETHINDRONE ACETATE,NORETHINDRONE ACETATE,31041,2434289.6,8626.0,282.20375609,1275125.5,1.9090588338,3280.0,57.970115854,5346.0,5.27114104
2186,NORFLEX,ORPHENADRINE CITRATE,19,2407.49,16.0,150.468125,200.0,12.03745,,,,
2187,NORGESTIMATE-ETHINYL ESTRADIOL,NORGESTIMATE-ETHINYL ESTRADIOL,195,4942.0,163.0,30.319018405,7562.0,0.653530812,,,,
2188,NORGESTREL-ETHINY ESTRA,NORGESTREL-ETHINYL ESTRADIOL,1567,50951.26,441.0,115.53573696,63476.0,0.8026854244,65.0,33.182923077,376.0,4.5176861702
2189,NORINYL 1+35,NORETHINDRONE-ETHINYL ESTRAD,67,4880.13,29.0,168.28034483,2800.0,1.7429035714,,,,
2190,NORINYL 1+50,NORETHINDRONE-MESTRANOL,66,6244.41,27.0,231.27444444,2916.0,2.1414300412,,,,
2191,NORITATE,METRONIDAZOLE,7070,1060254.43,5056.0,209.70222112,448993.0,2.3614052558,4164.0,88.706135927,892.0,8.3322869955
2192,NOROXIN,NORFLOXACIN,4398,445427.09,1967.0,226.4499695,116304.75,3.8298271567,1152.0,124.56097222,815.0,8.6872515337
2193,NORPACE,DISOPYRAMIDE PHOSPHATE,458,82711.46,81.0,1021.1291358,50642.0,1.6196637204,67.0,409.72029851,14.0,29.942857143
2194,NORPACE CR,DISOPYRAMIDE PHOSPHATE,11140,2401722.94,1918.0,1252.2017414,1220401.0,1.9708653665,1443.0,455.87506584,475.0,41.4248
2195,NORPRAMIN,DESIPRAMINE HCL,837,146259.01,145.0,1008.6828276,70935.0,2.1799365718,106.0,432.19169811,39.0,35.396666667
2196,NOR-Q-D,NORETHINDRONE,81,4754.25,29.0,163.93965517,3472.0,1.3693116359,,,,
2197,NORTREL,NORETHINDRONE-ETHINYL ESTRAD,33504,933571.42,4907.0,190.25298961,1076430.0,0.8674917551,406.0,49.906403941,4501.0,7.3296311931
2198,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,1056250,11797972.41,234333.0,50.347037805,72787205.138,0.1676524473,135437.0,29.212805511,98896.0,5.9289611309
2199,NORVASC,AMLODIPINE BESYLATE,74544,8137885.26,16574.0,491.0030928,3349847.64,2.4537363438,9939.0,251.34728041,6635.0,21.198574228
2200,NORVIR,RITONAVIR,447878,165736568.2,54048.0,3066.4699563,18781119.961,8.8386433706,7548.0,299.59078299,46500.0,14.24254086
2201,NOVAREL,"CHORIONIC GONADOTROPIN, HUMAN",374,112654.98,118.0,954.70322034,941.0,119.71836344,76.0,136.28197368,42.0,10.369285714
2202,NOVOFINE,"PEN NEEDLE, DIABETIC",200956,7559735.9,65311.0,115.7498109,24066498.3,0.3141349732,31217.0,65.745940033,34094.0,9.7834580865
2203,NOVOFINE 32,"PEN NEEDLE, DIABETIC",148652,6715258.66,55541.0,120.90633334,18117467.03,0.3706510766,29580.0,68.275488168,25961.0,9.2222653211
2204,NOVOFINE AUTOCOVER,"PEN NEEDLE, DIABETIC, SAFETY",26235,1551090.09,8427.0,184.06195443,2745077.0,0.565044292,1946.0,97.104100719,6481.0,3.9179864218
2205,NOVOLIN 70-30,INSULIN NPH HUM/REG INSULIN HM,811073,107903812.42,141996.0,759.9074088,19217979.899,5.6147741441,46229.0,196.83736745,95767.0,19.737809266
2206,NOVOLIN 70-30 INNOLET,INSULIN NPH HUM/REG INSULIN HM,100,10816.27,67.0,161.43686567,1756.0,6.1596070615,19.0,53.641578947,48.0,9.6502083333
2207,NOVOLIN N,INSULIN NPH HUMAN ISOPHANE,595536,65364409.18,123461.0,529.43366067,14112935.139,4.6316016141,63842.0,106.15136681,59619.0,15.09281739
2208,NOVOLIN N INNOLET,INSULIN NPH HUMAN ISOPHANE,55,4309.98,32.0,134.686875,697.0,6.183615495,13.0,79.051538462,19.0,10.942631579
2209,NOVOLIN R,"INSULIN REGULAR, HUMAN",774043,58621926.07,187725.0,312.27554172,10389916.054,5.6421511077,44939.0,82.053767552,142786.0,5.0241534884
2210,NOVOLOG,INSULIN ASPART,1514431,299577585.02,335160.0,893.83454177,25135752.323,11.910106041,102874.0,210.39169207,232286.0,12.110261703
2211,NOVOLOG FLEXPEN,INSULIN ASPART,798142,249442067.99,229411.0,1087.3152028,16596347.621,15.029937531,100111.0,224.8751383,129300.0,15.604560247
2212,NOVOLOG MIX 70-30,INSULIN ASPART PROTAM & ASPART,472707,132639415.61,86113.0,1540.2949103,11279817.852,11.758973829,29053.0,309.64286958,57060.0,24.357473712
2213,NOVOLOG MIX 70-30 FLEXPEN,INSULIN ASPART PROTAM & ASPART,383954,146502180.3,78935.0,1855.9850548,9772734.5,14.990909689,34187.0,357.70227338,44748.0,26.366281398
2214,NOVOPEN 3,INSULIN ADMIN. SUPPLIES,127,7211.71,114.0,63.260614035,1181.0,6.1064436918,55.0,23.583454545,59.0,3.4272881356
2215,NOVOPEN JR,INSULIN ADMIN. SUPPLIES,44,2226.13,43.0,51.770465116,56.0,39.752321429,29.0,23.993793103,14.0,3.2571428571
2216,NOVOTWIST,"PEN NEEDLE, DIABETIC",4493,182702.32,2970.0,61.51593266,489323.0,0.3735992835,1869.0,37.296736223,1101.0,4.2147320618
2217,NOXAFIL,POSACONAZOLE,3042,9189572.89,964.0,9532.7519606,1272726.5,7.2203830831,420.0,940.0792381,544.0,13.550165441
2218,NP THYROID,"THYROID,PORK",5254,41865.99,1947.0,21.502819723,325906.0,0.1298900416,1162.0,14.484707401,785.0,2.9111974522
2219,NPLATE,ROMIPLOSTIM,206,1003305.22,30.0,33443.507333,534.0,1877.7270258,12.0,1531.7966667,18.0,148.72222222
2220,NUCYNTA,TAPENTADOL HCL,56989,12191870.23,25220.0,483.42070698,4800032.0,2.4763654675,13156.0,125.89717163,12064.0,12.315422745
2221,NUCYNTA ER,TAPENTADOL HCL,1676,480265.63,1042.0,460.9075144,94289.0,5.0710869775,400.0,107.486225,642.0,6.2950778816
2222,NUEDEXTA,DEXTROMETHORPHAN HBR/QUINIDINE,9346,3903371.0,3296.0,1184.275182,450850.0,8.6578041477,884.0,256.66095023,2412.0,8.3897553897
2223,NULEV,HYOSCYAMINE SULFATE,77,10503.38,64.0,164.1153125,8490.0,1.237147232,47.0,72.757446809,17.0,5.3888235294
2224,NULYTELY,SODIUM CHLORIDE/NAHCO3/KCL/PEG,122,3305.51,112.0,29.513482143,512033.0,0.0064556581,24.0,21.976666667,88.0,2.69875
2225,NULYTELY WITH FLAVOR PACKS,SODIUM CHLORIDE/NAHCO3/KCL/PEG,17364,499483.38,16652.0,29.995398751,70220280.76,0.0071130929,9407.0,24.29833103,7245.0,3.2930020704
2226,NUMOISYN,FLAXSEED,11,1339.69,,,7500.0,0.1786253333,,,,
2227,NUMOISYN,SORBITOL/SAL ST#1/MAL AC/CA PH,143,3733.06,77.0,48.481298701,21340.0,0.1749325211,64.0,33.9446875,13.0,8.75
2228,NUTROPIN,SOMATROPIN,139,339287.98,18.0,18849.332222,564.0,606.34994311,,,,
2229,NUTROPIN AQ,SOMATROPIN,2021,3377812.43,308.0,10966.923474,8618.0,392.9202535,123.0,1393.0212195,185.0,21.07
2230,NUTROPIN AQ NUSPIN,SOMATROPIN,479,1295878.79,108.0,11998.877685,3268.0,403.64865045,20.0,1330.7655,88.0,8.0147727273
2231,NUVARING,ETONOGESTREL/ETHINYL ESTRADIOL,13921,1315381.81,3404.0,386.42238837,18255.0,72.055974254,238.0,223.12214286,3166.0,15.42258686
2232,NUVIGIL,ARMODAFINIL,72384,26968790.05,17942.0,1503.1094666,2536508.111,10.749320135,9103.0,317.81650665,8839.0,20.776481502
2233,NYAMYC,NYSTATIN,81096,2701753.15,40607.0,66.53417268,2775719.7,0.9733522985,11531.0,15.752981528,29076.0,1.2359987619
2234,NYSTATIN,NYSTATIN,1389302,35390835.96,741297.0,47.741776859,212339590.72,0.2788997683,334564.0,13.035840437,406733.0,1.8179683478
2235,NYSTATIN-TRIAMCINOLONE,NYSTATIN/TRIAMCIN,649230,11608445.82,360592.0,32.192743655,28949749.282,0.4013993936,200142.0,9.135791538,160450.0,1.8527697725
2236,NYSTOP,NYSTATIN,674758,24024034.07,309163.0,77.706692166,25169901.441,0.9544746977,115674.0,16.05664661,193489.0,1.7919746859
2237,OB + DHA,PNV22/IRON CBN&GLUC/FA/DSS/DHA,81,2989.25,38.0,78.664473684,4860.0,0.6150720165,,,,
2238,OB 90 + DHA,PNV COMB 22/IRON CB/FA/DSS/DHA,26,1066.84,,,1740.0,0.6131264368,,,,
2239,OB COMPLETE,"IRON,CARBONYL/FA/MULTIVIT-MIN",37,2114.43,25.0,84.5772,1770.0,1.1945932203,,,,
2240,OB COMPLETE 400,PNV17/IRON/FA/FISH OIL/DHA/OM,49,4709.21,23.0,204.74826087,1830.0,2.5733387978,,,,
2241,OB COMPLETE DHA,"PN VIT.W-O CA #7, IRON,FA,DHA",12,836.15,,,480.0,1.7419791667,,,,
2242,OB COMPLETE ONE,PN85/IRON CB&ASP G/FA/DHA/FISH,50,5044.35,32.0,157.6359375,1920.0,2.627265625,,,,
2243,OB-NATAL ONE,PNV W-CA NO.37/IRON/FA/OMEGA-3,377,16140.07,185.0,87.243621622,13455.0,1.1995592716,23.0,32.00173913,162.0,3.9587654321
2244,OBTREX DHA,"PNV NO12/IRON,CARB/FA/DSS/OM-3",16,472.32,11.0,42.938181818,1200.0,0.3936,0.0,,11.0,3.4818181818
2245,O-CAL FA,PRENATAL VIT/IRON FUMARATE/FA,15,217.94,,,790.0,0.2758734177,,,,
2246,O-CAL PRENATAL,PRENATAL VIT NO.127/IRON/FA,29,232.81,13.0,17.908461538,1342.0,0.1734798808,,,,
2247,OCELLA,ETHINYL ESTRADIOL/DROSPIRENONE,14894,1056471.27,2486.0,424.96833065,509077.0,2.0752681225,235.0,69.624170213,2251.0,7.8363838294
2248,OCTREOTIDE ACETATE,OCTREOTIDE ACETATE,9608,11507709.28,2184.0,5269.0976557,402404.5,36.351375878,1205.0,493.30148548,979.0,11.163105209
2249,OCUDOX,DOXY/EYELID CLNS #3/EYE EML #1,121,4658.0,100.0,46.58,1596.0,2.9185463659,83.0,13.113493976,17.0,1.9294117647
2250,OCUFEN,FLURBIPROFEN SODIUM,44,1210.4,23.0,52.626086957,172.5,7.0168115942,,,,
2251,OCUFLOX,OFLOXACIN,296,13705.22,247.0,55.486720648,1616.0,8.4809529703,155.0,38.482774194,92.0,2.7142391304
2252,OFLOXACIN,OFLOXACIN,448346,6951555.46,322024.0,21.587072578,2770457.214,2.3524560827,211237.0,8.9278598446,110787.0,1.8239495609
2253,OFORTA,FLUDARABINE PHOSPHATE,22,47767.62,,,592.0,80.688547297,,,,
2254,OGESTREL,NORGESTREL-ETHINYL ESTRADIOL,3294,150047.15,526.0,285.26074144,114209.0,1.313794447,63.0,76.035079365,463.0,7.2996760259
2255,OLANZAPINE,OLANZAPINE,305368,163776477.59,152820.0,1071.6953121,10566706.481,15.503732618,27237.0,110.48436942,125583.0,1.3361640509
2256,OLANZAPINE ODT,OLANZAPINE,25762,12997287.88,13276.0,979.00631817,899829.15,14.477926402,1375.0,120.66191273,11901.0,1.0365456684
2257,OLEPTRO ER,TRAZODONE HCL,3787,486603.72,1171.0,415.54544833,135470.5,3.6131417734,308.0,178.68292208,863.0,10.144264195
2258,OLUX,CLOBETASOL PROPIONATE,676,253930.0,407.0,623.90663391,66150.0,3.8386999244,227.0,107.91281938,180.0,8.1993888889
2259,OLUX-E,CLOBETASOL PROPIONATE/EMOLL,7160,2333501.27,4257.0,548.15627672,681400.0,3.4245689316,2887.0,108.35046761,1370.0,8.1750145985
2260,OLUX-OLUX-E,CLOBETASOL PROPIONATE/EMOLL,55,18869.57,46.0,410.20804348,6170.0,3.0582771475,34.0,73.495,12.0,19.801666667
