,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
1680,LOMEDIA 24 FE,NORETHINDRONE-E.ESTRADIOL-IRON,847,74942.93,255.0,293.89384314,29708.0,2.5226514744,31.0,155.96903226,224.0,4.5839285714
1681,LOMOTIL,DIPHENOXYLATE HCL/ATROPINE,1707,347006.97,552.0,628.63581522,231735.0,1.4974301249,440.0,152.87088636,112.0,9.6957142857
1682,LOMUSTINE,LOMUSTINE,1554,161792.07,476.0,339.89930672,4058.0,46.347089294,315.0,102.44168254,161.0,5.8010559006
1683,LOPERAMIDE,LOPERAMIDE HCL,539391,7460573.04,248546.0,30.016870278,32591826.606,0.2289093253,95345.0,9.9023326866,153201.0,0.8598519592
1684,LOPID,GEMFIBROZIL,315,98496.81,111.0,887.35864865,28994.0,3.3971445816,86.0,212.19790698,25.0,8.5796
1685,LOPRESSOR,METOPROLOL TARTRATE,352,45604.18,172.0,265.1405814,25004.5,1.8415132249,119.0,102.32142857,53.0,4.8205660377
1686,LOPRESSOR HCT,METOPROLOL/HYDROCHLOROTHIAZIDE,59,7114.51,22.0,323.38681818,3410.0,2.0863665689,,,,
1687,LOPROX,CICLOPIROX,271,164885.74,158.0,1043.5806329,40025.0,4.1115875855,114.0,75.533070175,44.0,8.0679545455
1688,LORAZEPAM,LORAZEPAM,10264849,78875072.46,2139628.0,36.863918616,573979886.83,0.1450270963,1199088.0,21.774313378,940540.0,4.119364631
1689,LORAZEPAM INTENSOL,LORAZEPAM,43832,1649629.19,30709.0,53.718101859,1379501.74,1.1958152296,9969.0,22.575834086,20740.0,0.4747396336
1690,LORCET 10-650,HYDROCODONE/ACETAMINOPHEN,185,27977.82,125.0,223.82256,17933.0,1.5601304857,59.0,76.227966102,66.0,5.4454545455
1691,LORCET PLUS,HYDROCODONE/ACETAMINOPHEN,84,6403.02,61.0,104.96754098,5686.0,1.1261027084,35.0,66.238857143,26.0,6.9938461538
1692,LORTAB,HYDROCODONE/ACETAMINOPHEN,5601,1138825.12,3237.0,351.81498919,2335939.0,0.7635995868,1701.0,96.047242798,1536.0,4.2390690104
1693,LORYNA,ETHINYL ESTRADIOL/DROSPIRENONE,4072,277295.96,837.0,331.29744325,153552.0,1.805876576,87.0,122.95965517,750.0,5.8170933333
1694,LORZONE,CHLORZOXAZONE,3113,1076149.18,1307.0,823.37351186,210944.5,5.0958797495,637.0,109.86392465,670.0,3.2493432836
1695,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,18404175,263740475.0,3599084.0,73.279888716,1026159306.1,0.2576428857,2594227.0,30.053703766,1004857.0,6.1811130439
1696,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,5939231,103846654.31,1163935.0,89.220320989,324740769.11,0.3200047068,883282.0,32.640950512,280653.0,7.3295209743
1697,LOSEASONIQUE,L-NORGEST/E.ESTRADION-E.ESTRAD,79,19709.24,30.0,656.97466667,7067.0,2.7889118438,,,,
1698,LOTEMAX,LOTEPREDNOL ETABONATE,422619,73721735.28,218398.0,337.55682415,2398354.055,31.182569411,157067.0,109.45997619,61331.0,8.5349927443
1699,LOTENSIN,BENAZEPRIL HCL,2852,335574.14,644.0,521.07785714,176778.0,1.8983380998,485.0,257.73030928,159.0,21.260628931
1700,LOTENSIN HCT,BENAZEPRIL/HYDROCHLOROTHIAZIDE,54,4785.66,27.0,177.24666667,2498.0,1.9126454013,,,,
1701,LOTREL,AMLODIPINE BESYLATE/BENAZEPRIL,19717,6259380.68,3799.0,1647.6390313,1026378.0,6.1416356964,2740.0,420.65748905,1059.0,30.147790368
1702,LOTRISONE,CLOTRIMAZOLE/BETAMETHASONE DIP,1089,121075.32,613.0,197.51275693,53139.0,2.2784644047,409.0,46.882396088,204.0,4.1914215686
1703,LOTRONEX,ALOSETRON HCL,10273,17308072.12,2352.0,7358.8742007,606796.0,28.178264644,1466.0,721.81132333,886.0,17.007595937
1704,LOVASTATIN,LOVASTATIN,6001300,83724531.45,1226792.0,68.246721082,374101290.83,0.2218746311,882140.0,33.622301551,344652.0,7.2669987988
1705,LOVAZA,OMEGA-3 ACID ETHYL ESTERS,1294926,318011161.72,312257.0,1018.4276468,169357237.28,1.8777535984,131228.0,190.31012101,181029.0,12.840643543
1706,LOVENOX,ENOXAPARIN SODIUM,39771,20196249.35,22699.0,889.74181021,540913.76,37.326406143,18539.0,39.656538109,4160.0,5.8540144231
1707,LOW-OGESTREL,NORGESTREL-ETHINYL ESTRADIOL,13187,358405.86,2304.0,155.55809896,510606.0,0.7019225391,236.0,85.367838983,2068.0,5.5274661509
1708,LOXAPINE,LOXAPINE SUCCINATE,103422,4725367.81,12569.0,375.95415785,6811373.611,0.6889514704,2415.0,106.07214907,10154.0,8.9317017924
1709,LOXITANE,LOXAPINE SUCCINATE,69,8541.09,20.0,427.0545,5788.0,1.5668655444,,,,
1710,LUCENTIS,RANIBIZUMAB,1150,2653068.89,357.0,7431.5655182,72.8,36666.121372,233.0,1145.0955794,124.0,55.069274194
1711,LUDENT FLUORIDE,SODIUM FLUORIDE,551,2760.99,137.0,20.153211679,30959.0,0.0894687045,67.0,12.858656716,70.0,1.2948571429
1712,LUER-LOK SYRINGE,"SYRINGE W-O NEEDL,INSULIN,1 ML",33,747.42,20.0,37.371,1711.0,0.4368322618,,,,
1713,LUFYLLIN,DYPHYLLINE,113,72608.58,33.0,2200.26,14898.0,5.1612865798,,,,
1714,LUMIGAN,BIMATOPROST,2209178,385741506.96,462657.0,833.7526655,8405197.505,45.893289986,317117.0,225.98201966,145540.0,21.824925519
1715,LUMIZYME,ALGLUCOSIDASE ALFA,300,8155513.55,18.0,453084.08611,10730.0,760.06650047,,,,
1716,LUNESTA,ESZOPICLONE,299489,107285091.15,101078.0,1061.4089233,9948934.701,10.783635901,52537.0,180.35445191,48541.0,13.549879277
1717,LUPANETA PACK,LEUPROLIDE/NORETHINDRONE ACET,39,57948.45,21.0,2759.45,39.0,1485.8576923,0.0,,21.0,5.7571428571
1718,LUPRON DEPOT,LEUPROLIDE ACETATE,18408,40028835.37,6041.0,6626.1935723,18687.631,2150.0568419,1889.0,706.0469243,4152.0,14.742750482
1719,LUPRON DEPOT-PED,LEUPROLIDE ACETATE,286,665538.68,87.0,7649.8698851,296.0,2289.5820105,14.0,231.78357143,73.0,2.697260274
1720,LUTERA,LEVONORGESTREL-ETHIN ESTRADIOL,11321,298563.43,2323.0,128.52493758,455208.0,0.6558835302,204.0,74.392794118,2119.0,5.1274516281
1721,LUVOX CR,FLUVOXAMINE MALEATE,3069,2032004.67,586.0,3467.5847611,158027.0,12.892448714,140.0,496.2165,446.0,15.532869955
1722,LUXIQ,BETAMETHASONE VALERATE,646,308215.69,346.0,890.79679191,64430.0,4.7837294738,227.0,109.82361233,119.0,8.942605042
1723,LUZU,LULICONAZOLE,885,348421.26,734.0,474.68836512,53827.2,6.4729590244,645.0,60.857937984,89.0,5.8547191011
1724,LYRICA,PREGABALIN,4487076,1404488159.7,791187.0,1775.1658707,327999528.57,4.2849432402,350635.0,322.34173326,440552.0,22.603204026
1725,LYSIPLEX PLUS,"LYSINE/VIT E/FA/VIT BCOMP,C/ZN",18,143.79,17.0,8.4582352941,810.0,0.1775185185,,,,
1726,LYSODREN,MITOTANE,529,477920.94,122.0,3917.3847541,100868.0,4.7380828409,80.0,541.024625,42.0,25.647619048
1727,LYSTEDA,TRANEXAMIC ACID,144,27833.05,71.0,392.01478873,5744.0,4.8455866992,,,,
1728,MACROBID,NITROFURANTOIN MONOHYD/M-CRYST,964,366514.29,564.0,649.84803191,28309.0,12.946917588,370.0,97.520189189,194.0,9.0069072165
1729,MACRODANTIN,NITROFURANTOIN MACROCRYSTAL,3861,1192841.17,1138.0,1048.1908348,153350.0,7.8030608292,689.0,203.16391872,449.0,15.737104677
1730,MAFENIDE ACETATE,MAFENIDE ACETATE,43,25691.57,20.0,1284.5785,15178.0,1.692684807,,,,
1731,MAGELLAN INSULIN SAFETY SYRNG,"SYRINGE,NEEDLE,INSULN,SAFE,1ML",2524,60057.05,683.0,87.931259151,123636.0,0.4821486548,51.0,58.639803922,632.0,0.3655221519
1732,MAGELLAN INSULIN SAFETY SYRNG,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",213,6770.16,38.0,178.16210526,17040.0,0.3973098592,19.0,99.824210526,19.0,13.186842105
1733,MAGELLAN INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",1900,51331.55,490.0,104.75826531,101373.0,0.5063631342,24.0,25.523333333,466.0,0.1669527897
1734,MAGNACET,OXYCODONE HCL/ACETAMINOPHEN,19,14134.53,11.0,1284.9572727,1947.0,7.2444751495,,,,
1735,MAGNEBIND 400 RX,CALCIUM CARBONATE/MAG CARB/FA,58,1604.55,35.0,45.844285714,6368.0,0.2519707915,20.0,34.4925,15.0,4.2966666667
1736,MAGNESIUM CHLORIDE,MAGNESIUM CHLORIDE,21,1095.69,,,14602.0,0.0750369812,,,,
1737,MAGNESIUM SULFATE,MAGNESIUM SULFATE,4869,114115.98,851.0,134.09633373,2188809.944,0.0594159239,391.0,49.750434783,460.0,4.9118695652
1738,MAGNESIUM SULFATE,MAGNESIUM SULFATE IN WATER,236,7788.17,74.0,105.24554054,203560.7,0.1195765933,17.0,30.82,57.0,3.5122807018
1739,MAGNESIUM SULFATE-D5W,MAGNESIUM SULFATE/D5W,52,1965.66,24.0,81.9025,28411.0,0.0691865827,,,,
1740,MAKENA,HYDROXYPROGESTERONE CAPROATE,744,2626612.24,308.0,8527.9618182,3737.0,702.86653465,0.0,,308.0,5.8698051948
1741,MALARONE,ATOVAQUONE/PROGUANIL HCL,466,102131.03,416.0,245.50728365,17599.0,6.5480471491,383.0,74.172689295,33.0,3.3315151515
1742,MALATHION,MALATHION,3845,678776.8,2747.0,247.09748817,263556.997,2.575445948,634.0,38.929542587,2113.0,2.0876526266
1743,MANNITOL,MANNITOL,178,1344.11,63.0,21.335079365,29903.0,0.0464357143,38.0,10.168947368,25.0,1.6956
1744,MAPROTILINE HCL,MAPROTILINE HCL,7333,713410.24,1275.0,559.53744314,605970.0,1.203194255,931.0,136.01097744,344.0,12.186075581
1745,MARCAINE,BUPIVACAINE HCL,163,3164.26,107.0,29.572523364,32481.0,0.1068989074,60.0,24.031333333,47.0,1.3772340426
1746,MARCAINE,BUPIVACAINE HCL/PF,231,5801.42,149.0,38.935704698,23801.001,0.2638620207,60.0,15.823666667,89.0,1.282247191
1747,MARGESIC,BUTALB/ACETAMINOPHEN/CAFFEINE,160,9121.35,83.0,109.89578313,17273.0,0.52806982,61.0,27.781311475,22.0,0.7677272727
1748,MARINOL,DRONABINOL,1260,1829527.2,446.0,4102.0789238,97000.0,18.560977098,95.0,175.17821053,351.0,6.7092592593
1749,MARLISSA,LEVONORGESTREL-ETHIN ESTRADIOL,3060,83815.45,599.0,139.92562604,114077.0,0.7347269827,55.0,88.984727273,544.0,4.8419485294
1750,MARPLAN,ISOCARBOXAZID,917,499380.01,154.0,3242.7273377,134846.0,3.7033357311,101.0,729.78366337,53.0,56.251132075
1751,MATULANE,PROCARBAZINE HCL,1014,1509451.71,401.0,3764.2187282,27627.0,54.636830275,280.0,801.12289286,121.0,65.436033058
1752,MATZIM LA,DILTIAZEM HCL,76315,10801534.58,20593.0,524.52457534,3994587.0,2.7147406934,15434.0,120.26783919,5159.0,9.523180849
1753,MAVIK,TRANDOLAPRIL,1138,125463.37,211.0,594.61312796,70545.0,1.7782027667,166.0,306.05036145,45.0,29.165777778
1754,MAXAIR AUTOHALER,PIRBUTEROL ACETATE,691,463308.85,556.0,833.28929856,10430.0,44.420790988,347.0,122.62040346,209.0,11.35215311
1755,MAXALT,RIZATRIPTAN BENZOATE,6411,3427043.16,1696.0,2020.6622406,99925.0,34.301673686,706.0,217.11179887,990.0,10.817919192
1756,MAXALT MLT,RIZATRIPTAN BENZOATE,6450,3029174.59,1932.0,1567.8957505,88672.0,34.162103869,926.0,195.06447084,1006.0,10.35777336
1757,MAXI-COMFORT,"SYRING W-NDL,DISP,INSUL,0.5 ML",52,1425.44,17.0,83.849411765,5190.0,0.2746512524,,,,
1758,MAXI-COMFORT,"SYRINGE AND NEEDLE,INSULIN,1ML",91,2136.02,34.0,62.824117647,8760.0,0.2438378995,14.0,29.450714286,20.0,9.914
1759,MAXIDEX,DEXAMETHASONE,1145,83514.66,721.0,115.83170596,6690.0,12.483506726,499.0,64.594408818,222.0,5.0013963964
1760,MAXIPIME,CEFEPIME HCL,766,59655.6,341.0,174.9431085,51242.0,1.7886103242,133.0,96.876691729,208.0,4.0154807692
1761,MAXITROL,NEO/POLYMYX B SULF/DEXAMETH,380,40346.91,294.0,137.23438776,1618.5,25.851905286,204.0,51.013676471,90.0,3.9598888889
1762,MAXZIDE,TRIAMTERENE/HYDROCHLOROTHIAZID,2739,438348.21,600.0,730.58035,130889.0,3.3490072504,504.0,328.05255952,96.0,26.450729167
1763,MAXZIDE-25 MG,TRIAMTERENE/HYDROCHLOROTHIAZID,3713,270998.64,891.0,304.15111111,180089.0,1.504803958,760.0,196.78534211,131.0,17.539847328
1764,MEBENDAZOLE,MEBENDAZOLE,26,514.64,25.0,20.5856,108.0,4.7651851852,11.0,9.28,14.0,7.2185714286
1765,MECLIZINE HCL,MECLIZINE HCL,2494431,41969724.73,1070112.0,39.219936539,147141371.75,0.2851015871,632024.0,11.636985383,438088.0,2.5784222348
1766,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,2637,981503.91,903.0,1086.9367774,242662.0,4.0451010014,635.0,120.31762205,268.0,6.3126119403
1767,MEDROL,METHYLPREDNISOLONE,4762,251157.95,2234.0,112.42522381,228697.5,1.2003424864,1655.0,62.83407855,579.0,6.2575302245
1768,MEDROXYPROGESTERONE ACETATE,MEDROXYPROGESTERONE ACETATE,463674,9054482.15,127511.0,71.009419972,16563322.206,11.789245799,55100.0,24.687814338,72411.0,3.0791575866
1769,MEFENAMIC ACID,MEFENAMIC ACID,775,361789.89,427.0,847.28311475,54953.0,6.583624006,159.0,71.098301887,268.0,1.6549253731
1770,MEFLOQUINE HCL,MEFLOQUINE HCL,13097,750049.03,11297.0,66.393646986,119031.0,6.3012915123,8302.0,24.496945314,2995.0,1.6617262104
1771,MEGACE,MEGESTROL ACETATE,230,34394.87,137.0,251.05744526,73365.0,0.4688185102,54.0,48.869259259,83.0,3.5186746988
1772,MEGACE ES,MEGESTROL ACETATE,44951,36369192.77,21134.0,1720.8854344,7060882.5,5.1507998851,7440.0,134.34623656,13694.0,6.5507689499
1773,MEGESTROL ACETATE,MEGESTROL ACETATE,760823,25066874.09,263617.0,95.088230615,189393301.19,0.1743886565,119612.0,30.27958031,144005.0,2.9619595847
1774,MEKINIST,TRAMETINIB DIMETHYL SULFOXIDE,3079,28262607.95,844.0,33486.50231,118297.0,282.69852932,639.0,1963.678795,205.0,37.26497561
1775,MELOXICAM,MELOXICAM,8476222,60740355.98,2527626.0,24.030594708,384366928.66,0.1582014811,1584339.0,12.131117078,943287.0,4.117645213
1776,MENACTRA,"MENING VAC A,C,Y,W-135 DIP/PF",1738,235612.63,1625.0,144.99238769,1213.5,194.15956325,935.0,38.946096257,690.0,2.5857391304
1777,MENEST,"ESTROGENS,ESTERIFIED",37638,2380781.64,7555.0,315.12662343,1783268.0,1.3539136041,6014.0,224.32597772,1541.0,10.865262816
1778,MENOMUNE-A-C-Y-W-135,"MENINGOCOC VAC A,C,Y,W-135/PF",2516,337189.06,2411.0,139.85444214,2496.5,135.0647146,1688.0,30.963477488,723.0,3.6330428769
1779,MENOMUNE-A-C-Y-W-135,"MENINGOCOCCAL VAC A,C,Y,W-135",11,4665.37,11.0,424.12454545,11.0,424.12454545,,,,
1780,MENOSTAR,ESTRADIOL,3995,712484.95,856.0,832.34223131,28147.0,25.312997833,801.0,408.58510612,55.0,18.734363636
1781,MENTAX,BUTENAFINE HCL,3309,682171.49,1853.0,368.1443551,116874.0,5.8368113524,1196.0,94.025827759,657.0,7.7310502283
1782,MENVEO A-C-Y-W-135-DIP,"MENING VAC A,C,Y,W-135 DIP/PF",535,68070.26,525.0,129.6576381,507.5,134.12859113,150.0,58.697666667,375.0,3.9545333333
1783,MEPERIDINE HCL,MEPERIDINE HCL,35126,978908.32,13416.0,72.965736434,2683708.75,0.3542107686,8126.0,29.086845927,5290.0,3.8685860113
1784,MEPERIDINE HCL,MEPERIDINE HCL/PF,3929,100273.8,2717.0,36.906072874,73454.25,1.4436985475,2497.0,10.140636764,220.0,9.0990454545
1785,MEPHYTON,PHYTONADIONE,723,100619.56,380.0,264.78831579,4535.0,22.187334068,273.0,71.79981685,107.0,44.378317757
1786,MEPROBAMATE,MEPROBAMATE,17692,4409197.76,3595.0,1226.4806008,1574316.0,2.829650583,2697.0,208.79442714,898.0,19.416380846
1787,MEPRON,ATOVAQUONE,12089,19445355.27,4143.0,4693.5445981,3229652.99,6.0208806736,1380.0,530.42195652,2763.0,14.68611654
1788,MERCAPTOPURINE,MERCAPTOPURINE,76390,5758423.92,14322.0,402.06842061,4781753.5,1.2042494286,10694.0,135.20537872,3628.0,9.6225413451
1789,MEROPENEM,MEROPENEM,47661,11771055.38,14095.0,835.12276552,10567785.55,1.1506837742,3879.0,265.62298788,10216.0,5.0151409554
1790,MERREM,MEROPENEM,720,386090.16,238.0,1622.227563,50168.0,7.4241831209,62.0,260.69919355,176.0,7.0190909091
1791,MESALAMINE,MESALAMINE,16916,5477393.47,6859.0,798.57026826,26156641.0,0.2094073727,5118.0,130.97987495,1741.0,6.3114876508
1792,MESALAMINE,MESALAMINE W/CLEANSING WIPES,4697,1871167.68,2518.0,743.11663225,124380.0,15.043959479,1885.0,110.96756499,633.0,5.6810268562
1793,MESNA,MESNA,147,16564.42,50.0,331.2884,5317.9,3.114842325,25.0,94.2136,25.0,5.5924
1794,MESNEX,MESNA,642,690934.74,273.0,2530.8964835,8579.4,80.534156235,182.0,390.42351648,91.0,14.590989011
1795,MESTINON,PYRIDOSTIGMINE BROMIDE,29251,17246501.31,5224.0,3301.3976474,3276616.338,8.2545223795,3500.0,509.28555714,1724.0,33.48312645
1796,METADATE CD,METHYLPHENIDATE HCL,1312,423888.77,284.0,1492.5660915,58319.0,7.4769245092,77.0,396.58818182,207.0,13.483381643
1797,METADATE ER,METHYLPHENIDATE HCL,673,77007.08,418.0,184.22746411,46631.0,1.6514138663,187.0,40.485347594,231.0,3.1374458874
1798,METAPROTERENOL SULFATE,METAPROTERENOL SULFATE,932,71842.58,359.0,200.11860724,154426.0,0.676076364,168.0,44.706071429,191.0,3.2354973822
1799,METAXALONE,METAXALONE,183379,43010565.04,81003.0,530.97496438,13120484.0,3.2781233558,55900.0,64.493498032,25103.0,5.3331235311
1800,METFORMIN HCL,METFORMIN HCL,23479006,203976625.83,4510721.0,45.220403973,2445969830.3,0.0836413877,2770563.0,20.575541747,1740158.0,5.8770123862
1801,METFORMIN HCL ER,METFORMIN HCL,4330787,128207537.25,959515.0,133.6170224,518651761.84,0.3105498701,676617.0,31.430734197,282898.0,6.2957223098
1802,METHADONE HCL,METHADONE HCL,1404451,24115718.5,166356.0,144.96452487,198406664.65,0.1215211413,68982.0,58.627624888,97374.0,11.712482182
1803,METHADONE INTENSOL,METHADONE HCL,2517,127476.75,560.0,227.63705357,206346.0,0.6177815417,172.0,31.479767442,388.0,2.6024484536
1804,METHADOSE,METHADONE HCL,928,29196.73,237.0,123.19295359,178189.95,0.170945017,76.0,42.559473684,161.0,6.3956521739
1805,METHAMPHETAMINE HCL,METHAMPHETAMINE HCL,2756,1938477.82,457.0,4241.7457768,529066.0,3.66396219,200.0,654.8185,257.0,17.349610895
1806,METHAZOLAMIDE,METHAZOLAMIDE,52652,12509967.03,13618.0,918.6346769,4105365.0,3.0999573867,8791.0,134.59474121,4827.0,8.2788046406
1807,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,239777,22560194.95,46632.0,483.79213737,15026666.499,1.5013439575,29393.0,136.38389821,17239.0,6.6058570683
1808,METHENAMINE MANDELATE,METHENAMINE MANDELATE,7554,577171.46,2399.0,240.58835348,527073.5,1.1234348008,1525.0,91.330990164,874.0,4.6733867277
1809,METHIMAZOLE,METHIMAZOLE,557081,7747140.07,108862.0,71.164778068,29664421.778,0.2576389783,65078.0,36.372713359,43784.0,6.279504842
1810,METHITEST,METHYLTESTOSTERONE,314,129458.66,127.0,1019.3595276,15038.0,8.6087684533,78.0,152.45961538,49.0,8.5887755102
1811,METHOCARBAMOL,METHOCARBAMOL,1064123,16603192.35,376466.0,44.102767182,87867140.341,0.1881708596,170464.0,25.033290079,206002.0,3.524052582
1812,METHOTREXATE,METHOTREXATE SODIUM,2248333,174157586.26,404193.0,430.87729441,78627563.467,2.2505805445,286232.0,74.5540841,117961.0,9.169389544
1813,METHOTREXATE,METHOTREXATE SODIUM/PF,176,2666.66,115.0,23.188347826,1027.0,3.9948616198,61.0,13.845901639,54.0,1.7046296296
1814,METHOTREXATE SODIUM,METHOTREXATE SODIUM/PF,33868,520387.81,11968.0,43.481601771,304203.77,1.710655361,7995.0,26.957657286,3973.0,3.2498489806
1815,METHOXSALEN,"METHOXSALEN, RAPID",288,624160.54,160.0,3901.003375,10159.0,61.439171178,108.0,286.31842593,52.0,6.2796153846
1816,METHSCOPOLAMINE BROMIDE,METHSCOPOLAMINE BROMIDE,18481,2766822.49,6203.0,446.04586329,1421190.5,1.9597168551,4449.0,89.589950551,1754.0,5.7080102623
1817,METHYCLOTHIAZIDE,METHYCLOTHIAZIDE,8065,617936.49,1599.0,386.45183865,443139.111,1.3944526102,1398.0,83.717095851,201.0,14.75721393
1818,METHYLDOPA,METHYLDOPA,62950,1115204.55,13882.0,80.334573548,6869470.001,0.160440192,9144.0,43.673867017,4738.0,7.1299683411
1819,METHYLDOPA-HYDROCHLOROTHIAZIDE,METHYLDOPA/HYDROCHLOROTHIAZIDE,4679,358552.75,881.0,406.9838252,342811.0,1.0476489016,648.0,102.32412037,233.0,14.473090129
1820,METHYLERGONOVINE MALEATE,METHYLERGONOVINE MALEATE,1576,2016471.19,868.0,2323.1234908,114014.0,17.686171786,215.0,383.39265116,653.0,1.6798774885
1821,METHYLIN,METHYLPHENIDATE HCL,17,5268.92,,,4422.5,1.1904574956,,,,
1822,METHYLPHENIDATE ER,METHYLPHENIDATE HCL,159574,26549192.86,27680.0,959.1471409,7518893.0,3.8965796142,12432.0,190.48467905,15248.0,9.1371970094
1823,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,617005,38562318.25,104494.0,369.03858834,47159894.08,0.8020106082,58172.0,73.556547652,46322.0,9.1986740642
1824,METHYLPHENIDATE HCL CD,METHYLPHENIDATE HCL,9280,1923578.57,2011.0,956.52837892,419005.0,4.7076263546,763.0,154.55370904,1248.0,7.3688301282
1825,METHYLPHENIDATE LA,METHYLPHENIDATE HCL,20053,3936863.6,4096.0,961.14833984,899751.0,4.3806078052,1904.0,222.69340336,2192.0,10.82729927
1826,METHYLPHENIDATE SR,METHYLPHENIDATE HCL,16946,1516068.55,4454.0,340.38359901,990694.0,1.5303096112,2073.0,76.550641582,2381.0,5.9826249475
1827,METHYLPREDNISOLONE,METHYLPREDNISOLONE,2935555,64746117.211,2240215.0,28.901742561,65697562.292,0.9998117755,1563887.0,11.035000374,676328.0,1.9200370235
1828,METHYLPREDNISOLONE ACETATE,METHYLPREDNISOLONE ACETATE,13357,191760.48,9932.0,19.307337898,30146.75,7.585277062,5740.0,4.5844146341,4192.0,0.7338812023
1829,METHYLPREDNISOLONE SOD SUCC,METHYLPREDNISOLONE SOD SUCC,6536,302300.28,3429.0,88.159895013,125882.608,3.8885660159,1790.0,20.415625698,1639.0,1.619371568
1830,METIPRANOLOL,METIPRANOLOL,7123,253155.36,1533.0,165.13722114,66495.0,3.8071337695,1069.0,66.6194855,464.0,6.884375
1831,METOCLOPRAMIDE HCL,METOCLOPRAMIDE HCL,1611775,13368849.36,521275.0,25.646442588,173649561.05,0.0919334363,247437.0,10.351969188,273838.0,2.4068619768
1832,METOLAZONE,METOLAZONE,1021736,31436634.77,286563.0,109.70235086,31982859.307,0.9780845702,166160.0,30.724563433,120403.0,3.7842755579
1833,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,17369038,669876606.18,3279652.0,204.25234329,964146667.14,0.6937522282,2290831.0,90.618170079,988821.0,9.0454242679
1834,METOPROLOL TARTRATE,METOPROLOL TARTRATE,21459455,147955093.5,4066872.0,36.380563121,1836841290.2,0.0807664806,2632844.0,20.025678559,1434028.0,5.4331320518
1835,METOPROLOL-HYDROCHLOROTHIAZIDE,METOPROLOL/HYDROCHLOROTHIAZIDE,77145,4996740.81,15743.0,317.39444896,4212938.0,1.1872347299,10046.0,112.25239896,5697.0,9.4996278743
1836,METOZOLV ODT,METOCLOPRAMIDE HCL,375,99650.91,166.0,600.30668675,44434.0,2.242672503,92.0,92.282934783,74.0,7.2914864865
1837,METRO IV,METRONIDAZOLE/SODIUM CHLORIDE,436,11012.54,201.0,54.788756219,475998.0,0.0231356854,45.0,43.765555556,156.0,1.4761538462
1838,METROCREAM,METRONIDAZOLE,383,179148.3,226.0,792.69159292,20655.0,8.673362382,171.0,114.07847953,55.0,8.8052727273
1839,METROGEL,METRONIDAZOLE,8091,2386873.35,5148.0,463.65061189,512365.0,4.6668558325,3862.0,104.51350078,1286.0,5.9666329705
1840,METROGEL-VAGINAL,METRONIDAZOLE,137,8936.92,113.0,79.087787611,9734.0,0.9181138278,43.0,59.980232558,70.0,2.5841428571
1841,METROLOTION,METRONIDAZOLE,113,80041.57,71.0,1127.3460563,10043.0,7.9698864881,57.0,114.48964912,14.0,4.6428571429
1842,METRONIDAZOLE,METRONIDAZOLE,1965792,90377185.99,1403631.0,64.388137616,68319413.253,1.0389170822,873408.0,19.303027073,530223.0,1.8636330374
1843,METRONIDAZOLE,METRONIDAZOLE/SODIUM CHLORIDE,4154,92758.67,1695.0,54.724879056,4411686.55,0.021025671,336.0,29.661904762,1359.0,1.1471008094
1844,MEXILETINE HCL,MEXILETINE HCL,58397,4244939.66,11979.0,354.36511061,6821438.0,0.6251807894,8557.0,112.64496553,3422.0,11.389883109
1845,MIACALCIN,"CALCITONIN,SALMON,SYNTHETIC",4655,3391527.61,1173.0,2891.3278858,30911.57,92.220923028,746.0,287.95671582,427.0,16.656252927
1846,MICARDIS,TELMISARTAN,114376,25888316.41,40920.0,632.65680376,5683183.7,4.5553265256,28003.0,184.67195443,12917.0,12.130499342
1847,MICARDIS HCT,TELMISARTAN/HYDROCHLOROTHIAZID,118967,27040662.13,41418.0,652.8722326,5940131.0,4.5522179691,28366.0,195.1742008,13052.0,13.925140208
1848,MICONAZOLE 3,MICONAZOLE NITRATE,2042,101347.41,1753.0,57.81369652,7285.0,13.911792725,415.0,15.446819277,1338.0,1.0513153961
1849,MICROGESTIN,NORETHINDRONE AC-ETH ESTRADIOL,9720,299022.87,2310.0,129.44712987,321927.5,0.9287678309,353.0,76.390651558,1957.0,5.0370413899
1850,MICROGESTIN FE,NORETHINDRONE-E.ESTRADIOL-IRON,22040,631046.99,5136.0,122.8674046,909759.0,0.6937334066,697.0,67.261391679,4439.0,4.8432867763
1851,MICRO-K,POTASSIUM CHLORIDE,27,809.42,19.0,42.601052632,949.0,1.044680436,,,,
1852,MICROZIDE,HYDROCHLOROTHIAZIDE,796,50289.79,190.0,264.68310526,43548.0,1.1548128502,159.0,152.23534591,31.0,10.801935484
