,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
1920,METROGEL-VAGINAL,METRONIDAZOLE,64,2141.12,55.0,38.929454545,4480.0,0.4779285714,28.0,26.798571429,27.0,2.3888888889
1921,METROLOTION,METRONIDAZOLE,148,66915.9,95.0,704.37789474,11372.59,5.8839631078,64.0,130.40484375,31.0,3.2622580645
1922,METRONIDAZOLE,METRONIDAZOLE,1672482,61093353.34,1187860.0,51.431442544,55965430.839,0.9135836339,681317.0,11.830353521,506543.0,1.6915785037
1923,METRONIDAZOLE,METRONIDAZOLE/SODIUM CHLORIDE,3966,198972.43,1760.0,113.05251705,4351940.5,0.045720393,327.0,51.156055046,1433.0,0.7639706909
1924,MEVACOR,LOVASTATIN,164,30487.05,60.0,508.1175,8408.0,3.5341308792,41.0,186.58634146,19.0,12.573684211
1925,MEXILETINE HCL,MEXILETINE HCL,45652,2526532.27,9104.0,277.51892245,5140659.0,0.4948370534,6228.0,68.972583494,2876.0,8.9632232267
1926,MIACALCIN,"CALCITONIN,SALMON,SYNTHETIC",7522,1650211.27,1931.0,854.58895391,48384.49,35.075526514,1170.0,259.62521368,761.0,14.226544021
1927,MICARDIS,TELMISARTAN,529567,90782791.23,96903.0,936.84190613,22964990.653,3.9531025138,59155.0,344.6502512,37748.0,26.608638074
1928,MICARDIS HCT,TELMISARTAN/HYDROCHLOROTHIAZID,354913,60146849.15,62299.0,965.45448803,15211436.0,3.9540380234,37681.0,352.07913882,24618.0,28.581602486
1929,MICONAZOLE 3,MICONAZOLE NITRATE,1729,82732.76,1442.0,57.373619972,5956.0,13.89065816,257.0,12.194163424,1185.0,0.9176540084
1930,MICROGESTIN,NORETHINDRONE AC-ETH ESTRADIOL,10354,330756.7,2406.0,137.47161264,318356.0,1.0389559348,356.0,45.218426966,2050.0,4.6631609756
1931,MICROGESTIN FE,NORETHINDRONE-E.ESTRADIOL-IRON,23569,655257.01,5187.0,126.32678041,909589.0,0.7203873958,662.0,47.30265861,4525.0,4.7772132597
1932,MICRO-K,POTASSIUM CHLORIDE,311,15482.4,151.0,102.53245033,16215.2,0.9620643575,89.0,70.487303371,62.0,1.8112903226
1933,MICRONOR,NORETHINDRONE,20,759.3,,,700.0,1.0847142857,,,,
1934,MICROZIDE,HYDROCHLOROTHIAZIDE,666,34896.4,157.0,222.27006369,34530.0,1.0106110628,120.0,146.68891667,37.0,17.025135135
1935,MIDAZOLAM HCL,MIDAZOLAM HCL,185,1050.51,172.0,6.1076162791,482.0,3.2854269747,,,,
1936,MIDAZOLAM HCL,MIDAZOLAM HCL/PF,260,992.08,246.0,4.0328455285,438.0,2.5811900665,,,,
1937,MIDODRINE HCL,MIDODRINE HCL,348660,32511886.2,73106.0,444.72254261,29907436.098,1.0995660525,37975.0,141.91841896,35131.0,7.4418991774
1938,MIGERGOT,ERGOTAMINE TARTRATE/CAFFEINE,1919,893828.35,435.0,2054.7778161,46413.0,19.258146424,355.0,325.84476056,80.0,17.264125
1939,MIGRANAL,DIHYDROERGOTAMINE MESYLATE,3717,3383687.28,1540.0,2197.1995325,32826.0,103.07948821,560.0,283.78332143,980.0,9.3450816327
1940,MILLIPRED,PREDNISOLONE,2771,67322.31,1152.0,58.439505208,126555.0,0.5319608866,682.0,30.058123167,470.0,3.9885319149
1941,MILLIPRED,PREDNISOLONE SOD PHOSPHATE,156,5157.93,143.0,36.069440559,22557.0,0.2286620561,,,,
1942,MILLIPRED DP,PREDNISOLONE,693,17738.56,625.0,28.381696,19004.0,1.0006795416,448.0,20.045803571,177.0,2.112259887
1943,MILRINONE IN 5% DEXTROSE,MILRINONE LACTATE/D5W,236,85320.73,14.0,6094.3378571,163687.0,0.6246057094,0.0,,14.0,7.9085714286
1944,MILRINONE LACTATE,MILRINONE LACTATE,808,1105832.67,69.0,16026.560435,260185.333,4.2501729719,24.0,2156.9395833,45.0,47.368888889
1945,MIMVEY,ESTRADIOL/NORETHINDRONE ACET,16037,1214472.84,3811.0,318.67563369,639665.0,1.8986076149,3101.0,68.153779426,710.0,8.4389295775
1946,MINI ULTRA-THIN II,"PEN NEEDLE, DIABETIC",269,7859.04,170.0,46.229647059,30580.0,0.256999346,93.0,22.795053763,77.0,3.2523376623
1947,MINIPRESS,PRAZOSIN HCL,317,49264.5,65.0,757.91538462,36856.0,1.2755708843,49.0,293.27693878,16.0,50.839375
1948,MINITRAN,NITROGLYCERIN,10937,491838.13,5746.0,85.596611556,440948.0,1.1119865687,3829.0,30.052447114,1917.0,4.2923735003
1949,MINOCIN,MINOCYCLINE HCL,236,126198.08,85.0,1484.6832941,14771.0,8.8274972343,51.0,274.59862745,34.0,17.958823529
1950,MINOCYCLINE HCL,MINOCYCLINE HCL,328919,9658781.44,125822.0,76.765441974,15910403.62,0.6060323397,81144.0,23.305499482,44678.0,3.1423394064
1951,MINOCYCLINE HCL ER,MINOCYCLINE HCL,531,232129.04,217.0,1069.7190783,19708.0,11.784007014,142.0,117.87669014,75.0,3.7738666667
1952,MINOXIDIL,MINOXIDIL,308083,8581281.87,59913.0,143.22904662,25452497.105,0.3544601652,25602.0,45.977211155,34311.0,6.7361910175
1953,MI-OMEGA NF,OM-3/DHA/EPA/B12/FA/B6/PHYTOST,27,1537.17,11.0,139.74272727,2520.0,0.6099880952,11.0,,0.0,
1954,MIRAPEX,PRAMIPEXOLE DI-HCL,12799,4712477.86,3041.0,1549.6474383,1233811.5,3.8158607968,1765.0,381.43264589,1276.0,19.62523511
1955,MIRAPEX ER,PRAMIPEXOLE DI-HCL,22530,10956886.7,4412.0,2483.4285358,989823.0,11.069549768,3218.0,502.31875699,1194.0,27.569095477
1956,MIRCETTE,DESOG-E.ESTRADIOL/E.ESTRADIOL,106,13854.51,25.0,554.1804,4452.0,3.1119743935,,,,
1957,MIRENA,LEVONORGESTREL,147,106759.34,146.0,731.22835616,147.0,726.25401361,34.0,125.18264706,112.0,8.1203571429
1958,MIRTAZAPINE,MIRTAZAPINE,4783703,78423393.44,817928.0,95.880558484,155900216.36,0.5033434372,334721.0,42.638858542,483207.0,4.3554642006
1959,MISOPROSTOL,MISOPROSTOL,162610,9589382.71,47516.0,201.81376189,12574147.1,0.7693909192,26428.0,44.803055471,21088.0,4.6889852049
1960,MITOMYCIN,MITOMYCIN,236,122258.89,122.0,1002.1220492,1154.875,117.2625904,86.0,169.79802326,36.0,4.8361111111
1961,MITOXANTRONE HCL,MITOXANTRONE HCL,52,16463.72,15.0,1097.5813333,600.0,27.439533333,,,,
1962,M-M-R II VACCINE,"MEASLES,MUMPS&RUBELLA VACC/PF",1146,75830.71,1050.0,72.21972381,1480.5,51.219662276,609.0,26.462889984,441.0,3.963015873
1963,MOBIC,MELOXICAM,4665,1392194.72,1297.0,1073.3960833,234372.0,6.1535367601,847.0,264.609268,450.0,15.597333333
1964,MODAFINIL,MODAFINIL,134463,134649645.32,34977.0,3849.6625016,6310022.0,21.18514495,15895.0,261.77693677,19082.0,7.3550592181
1965,MOEXIPRIL HCL,MOEXIPRIL HCL,89658,4235998.4,14680.0,288.55574932,5103502.111,0.8295215827,11312.0,71.276385255,3368.0,14.626315321
1966,MOEXIPRIL-HYDROCHLOROTHIAZIDE,MOEXIPRIL/HYDROCHLOROTHIAZIDE,74154,3164603.17,12343.0,256.38849307,3743781.0,0.8449915779,9200.0,66.791266304,3143.0,14.341915367
1967,MOMETASONE FUROATE,MOMETASONE FUROATE,378394,11467945.26,230431.0,49.767371838,16101762.415,0.7176713121,144779.0,10.800816002,85652.0,2.0887420025
1968,MONODOX,DOXYCYCLINE MONOHYDRATE,241,132301.3,134.0,987.32313433,9438.0,14.083325296,102.0,151.80009804,32.0,7.541875
1969,MONOJECT,"SYRING W-NDL,DISP,INSUL,0.5 ML",106,1095.93,42.0,26.093571429,9392.0,0.1166876065,14.0,7.7792857143,28.0,6.7725
1970,MONOJECT INSULIN SAFETY SYRNG,"SYRINGE W-NDL, DISP., INSULIN",22460,792992.85,4569.0,173.55938936,1903898.5,0.416510045,1342.0,81.712779434,3227.0,3.6889618841
1971,MONOJECT INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.3 ML",5292,136326.96,1754.0,77.723466363,549101.0,0.2494535714,598.0,52.34229097,1156.0,6.1503719723
1972,MONOJECT INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.5 ML",53585,1401910.96,14062.0,99.694990755,4929843.271,0.2847832559,4877.0,57.148410908,9185.0,6.5772063146
1973,MONOJECT INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",20313,291326.48,6292.0,46.301093452,1937741.1,0.1495436592,1893.0,25.657606973,4399.0,7.3560786542
1974,MONOKET,ISOSORBIDE MONONITRATE,33,5522.12,11.0,502.01090909,2190.0,2.5752308612,,,,
1975,MONONESSA,NORGESTIMATE-ETHINYL ESTRADIOL,13275,358673.09,3318.0,108.09918324,493605.0,0.7266399044,193.0,35.454818653,3125.0,4.106704
1976,MONTELUKAST SODIUM,MONTELUKAST SODIUM,2033745,125344020.15,761311.0,164.64233428,80946802.377,1.5484425627,352617.0,45.421521594,408694.0,2.6594799043
1977,MONUROL,FOSFOMYCIN TROMETHAMINE,10200,1227909.89,6425.0,191.11437977,27611.0,44.471764514,4012.0,79.381430708,2413.0,4.5909448819
1978,MORGIDOX,DOXYCYCLINE HYCLATE,45,1080.51,40.0,27.01275,1482.0,0.7290890688,25.0,5.6924,15.0,0.9506666667
1979,MORGIDOX,DOXYCYCLINE/SKIN CLEANSER #19,32,10159.44,21.0,483.78285714,33.0,307.86181818,,,,
1980,MORPHINE SULFATE,MORPHINE SULFATE,840505,19933879.31,256873.0,77.602080834,84126171.08,0.3157459067,97058.0,34.173351295,159815.0,3.6584538998
1981,MORPHINE SULFATE,MORPHINE SULFATE/PF,92,10149.05,40.0,253.72625,23970.0,0.4127313394,13.0,154.51461538,27.0,1.4911111111
1982,MORPHINE SULFATE ER,MORPHINE SULFATE,2743009,171934447.72,404990.0,424.53998301,199375654.67,0.8584986374,165102.0,126.79926294,239888.0,12.07293637
1983,MOTOFEN,DIFENOXIN HCL/ATROPINE SULFATE,254,34219.83,88.0,388.86170455,25022.0,1.367589721,53.0,100.59792453,35.0,10.942857143
1984,MOVIPREP,PEG3350/SOD SUL/NACL/ASB/C/KCL,257479,16341772.67,251961.0,64.858341847,321707.85,50.796934766,195226.0,47.73979931,56735.0,5.0679169825
1985,MOXATAG,AMOXICILLIN,204,37836.28,167.0,226.5645509,2713.0,13.946288242,88.0,75.733863636,79.0,5.2389873418
1986,MOXEZA,MOXIFLOXACIN HCL,11333,1015189.59,9184.0,110.53893619,34464.5,29.456095112,5821.0,55.774969936,3363.0,5.1392625632
1987,MOZOBIL,PLERIXAFOR,76,1451174.15,63.0,23034.510317,250.8,5786.1808214,28.0,1050.4228571,35.0,1.4028571429
1988,MS CONTIN,MORPHINE SULFATE,5319,3804668.52,807.0,4714.5830483,572956.0,6.1741115772,226.0,482.07712389,581.0,28.016179002
1989,MST 600,MAGNESIUM SALICYLATE,53,2430.26,20.0,121.513,4499.0,0.5401778173,,,,
1990,MULTAQ,DRONEDARONE HCL,435324,144433697.98,80964.0,1783.9249294,32477027.611,4.4472572955,60720.0,436.32863554,20244.0,35.702251037
1991,MULTIGEN,IRON AG/C/B12/CA/SUC.ACID/STOM,1453,77630.37,365.0,212.68594521,77162.0,1.0060699567,342.0,55.466374269,23.0,89.733913043
1992,MULTIGEN FOLIC,IRON ASPGLY/C/B12/FA/CA-TH/SUC,159,8880.4,45.0,197.34222222,8830.0,1.0057078143,,,,
1993,MULTIGEN PLUS,IRON FUM & AG/C/B12/FA/CA/SUCC,952,56315.72,275.0,204.78443636,55788.0,1.0094593819,251.0,54.404302789,24.0,43.68125
1994,MULTINATAL PLUS,PV W-O VIT A/FE FUMARATE/FA,40,1437.95,19.0,75.681578947,1560.0,0.9217628205,,,,
1995,MULTINATAL PLUS,PV W-O VIT A/FECBN-FEFM/FA,11,321.45,,,330.0,0.9740909091,,,,
1996,MULTI-VITAMIN W-FLUORIDE,PEDI MULTIVIT NO.2 W-FLUORIDE,20,237.97,,,960.0,0.2468319718,,,,
1997,MULTIVITAMIN WITH FLUORIDE,PEDI M.VIT NO.17 WITH FLUORIDE,37,343.77,20.0,17.1885,1648.0,0.2101495298,,,,
1998,MULTI-VITAMIN WITH FLUORIDE,PEDI M.VIT NO.17 WITH FLUORIDE,135,1593.14,43.0,37.049767442,5368.0,0.2971535981,,,,
1999,MULTIVITAMINS WITH FLUORIDE,PEDI M.VIT NO.17 WITH FLUORIDE,867,9294.6,222.0,41.867567568,27912.0,0.333635328,43.0,31.349767442,179.0,2.5074860335
2000,MULTIVITAMINS WITH FLUORIDE,PEDI MVI NO.16 WITH FLUORIDE,29,284.84,,,1010.0,0.2789409702,,,,
2001,MULTIVITAMINS WITH FLUORIDE,PEDI MVI NO.82 WITH FLUORIDE,55,854.41,28.0,30.514642857,3100.0,0.278721173,,,,
2002,MUPIROCIN,MUPIROCIN,1579500,29031307.71,1021466.0,28.421217848,44763978.284,0.6485417254,579036.0,9.726774501,442430.0,1.5223521687
2003,MUSE,ALPROSTADIL,791,262243.94,354.0,740.8020904,5489.0,47.762678893,342.0,171.25391813,12.0,58.329166667
2004,MUSTARGEN,MECHLORETHAMINE HCL,108,67317.13,52.0,1294.5601923,28653.0,2.3493920357,,,,
2005,MVC-FLUORIDE,PEDI MVI NO.12/SODIUM FLUORIDE,46,619.68,17.0,36.451764706,1987.0,0.311979277,,,,
2006,M-VIT,PV W-O CAL/FERROUS FUMARATE/FA,1088,7271.09,222.0,32.752657658,35958.0,0.2022106346,41.0,29.761707317,181.0,4.6507734807
2007,MYAMBUTOL,ETHAMBUTOL HCL,537,86712.32,226.0,383.68283186,71495.0,1.2112308159,189.0,77.953386243,37.0,12.168378378
2008,MYCAMINE,MICAFUNGIN SODIUM,3298,3567196.54,980.0,3639.9964694,309679.1,11.5935555,276.0,827.0432971,704.0,16.379346591
2009,MYCOBUTIN,RIFABUTIN,5811,3631148.48,1673.0,2170.4414106,268375.0,13.530129408,847.0,419.41141677,826.0,13.648329298
2010,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,188541,27624534.01,33997.0,812.55799071,26610239.0,1.0677539001,18745.0,164.44869565,15252.0,10.577119722
2011,MYDRIACYL,TROPICAMIDE,79,3296.48,57.0,57.832982456,743.0,4.4367160162,38.0,25.296842105,19.0,1.0263157895
2012,MYFORTIC,MYCOPHENOLATE SODIUM,18778,14017446.39,3275.0,4280.1363023,2314413.0,6.2625240701,1369.0,640.07393718,1906.0,31.929396642
2013,MYLERAN,BUSULFAN,39,6806.9,,,1266.0,5.3766982622,,,,
2014,MYORISAN,ISOTRETINOIN,167,68512.36,87.0,787.4983908,6630.0,10.266497162,39.0,87.483333333,48.0,12.832708333
2015,MYRBETRIQ,MIRABEGRON,2162,547984.48,1745.0,314.03122063,77274.0,7.0916210822,1279.0,85.032298671,466.0,3.0928111588
2016,MYSOLINE,PRIMIDONE,5966,3341649.63,873.0,3827.777354,730794.5,5.2798348029,390.0,601.302,483.0,23.532401656
2017,MYTELASE,AMBENONIUM CHLORIDE,114,26756.99,24.0,1114.8745833,16605.0,1.6113815116,,,,
2018,MYZILRA,LEVONORGESTREL-ETHIN ESTRADIOL,233,6018.91,131.0,45.945877863,7868.0,0.7649860193,16.0,14.04,115.0,1.5250434783
2019,NABI-HB,HEPATITIS B IMMUNE GLOBULIN,98,198408.59,28.0,7086.0210714,1397.0,141.99651103,,,,
2020,NABUMETONE,NABUMETONE,1108131,39404403.94,357727.0,110.15216615,77327930.729,0.5102392034,242037.0,35.748904052,115690.0,5.2442269859
2021,NADOLOL,NADOLOL,567064,12796114.48,104973.0,121.89910244,33013286.953,0.3816932414,74525.0,46.00241476,30448.0,8.0657468471
2022,NADOLOL-BENDROFLUMETHIAZIDE,NADOLOL/BENDROFLUMETHIAZIDE,4025,395491.37,837.0,472.51059737,190611.0,2.069602484,695.0,159.48030216,142.0,17.576408451
2023,NAFCILLIN,"NAFCILLIN IN DEXTROSE,ISO-OSM",771,635627.14,207.0,3070.6625121,2598696.5,0.2445692695,93.0,822.70978495,114.0,22.608157895
2024,NAFCILLIN SODIUM,NAFCILLIN SODIUM,5375,4195541.68,1274.0,3293.2038305,1000883.095,4.3700894034,573.0,1060.3512914,701.0,16.073409415
2025,NAFTIN,NAFTIFINE HCL,69850,21560187.47,38097.0,565.92874688,4364018.0,4.9876942214,18167.0,94.676726482,19930.0,6.2183371801
2026,NAGLAZYME,GALSULFASE,107,4201650.47,,,11658.0,360.40920141,,,,
2027,NALBUPHINE HCL,NALBUPHINE HCL,8246,791809.48,821.0,964.44516443,393632.175,2.040269822,417.0,158.35539568,404.0,15.756361386
2028,NALFON,FENOPROFEN CALCIUM,512,48893.68,271.0,180.41948339,33900.0,1.4362734313,151.0,97.732913907,120.0,8.0088333333
2029,NALOXONE HCL,NALOXONE HCL,7460,198801.91,6876.0,28.912436009,31767.9,6.2215394382,6385.0,2.7435144871,491.0,0.6823625255
2030,NALTREXONE HCL,NALTREXONE HCL,68289,4446228.79,14747.0,301.50056215,2584045.482,1.7206464905,3936.0,61.415823171,10811.0,4.2548145407
2031,NAMENDA,MEMANTINE HCL,5425470,1327416589.8,757604.0,1752.1245793,345816184.79,3.8510366213,384056.0,409.9028513,373548.0,22.196069421
2032,NAPHAZOLINE HCL,NAPHAZOLINE HCL,43300,241805.58,18948.0,12.761535782,670631.5,0.3605640057,2548.0,4.3024097331,16400.0,1.8326365854
2033,NAPRELAN,NAPROXEN SODIUM,8075,3083149.33,3831.0,804.78969721,385836.0,8.0016137646,2041.0,143.1155953,1790.0,10.039385475
2034,NAPROSYN,NAPROXEN,846,134477.24,376.0,357.65223404,64708.0,2.1314696167,217.0,149.86677419,159.0,6.7202515723
2035,NAPROXEN,NAPROXEN,3274915,29358345.96,1287869.0,22.796065407,216384411.69,0.1368220816,591558.0,11.910749867,696311.0,3.0991874321
2036,NAPROXEN SODIUM,NAPROXEN SODIUM,218002,3093436.73,112499.0,27.4974598,10901502.15,0.2842376356,58068.0,9.0517536337,54431.0,2.590005879
2037,NARATRIPTAN HCL,NARATRIPTAN HCL,25399,2218493.19,7357.0,301.548619,293298.0,7.5652871719,3882.0,70.340020608,3475.0,5.0594589928
2038,NARDIL,PHENELZINE SULFATE,3345,446458.83,584.0,764.48429795,427054.0,1.0454388204,377.0,306.48047745,207.0,33.183043478
2039,NAROPIN,ROPIVACAINE HCL/PF,18,2506.11,14.0,179.00785714,4066.017,0.626174722,,,,
2040,NASACORT AQ,TRIAMCINOLONE ACETONIDE,11087,1559653.52,4612.0,338.17292281,225266.873,6.923581347,2419.0,140.20892104,2193.0,6.4187642499
2041,NASCOBAL,CYANOCOBALAMIN (VITAMIN B-12),1128,538240.01,456.0,1180.3508991,2547.55,211.27750584,442.0,127.97142534,14.0,73.665714286
2042,NASONEX,MOMETASONE FUROATE,1346820,193645701.52,540261.0,358.42990984,26875919.821,7.2051748483,292663.0,93.466227436,247598.0,9.621228766
2043,NATACYN,NATAMYCIN,763,180114.88,489.0,368.33308793,11587.0,15.544565461,311.0,103.17279743,178.0,7.3453932584
2044,NATAZIA,ESTRADIOL VALERATE/DIENOGEST,301,30313.25,79.0,383.71202532,10224.0,2.9649109937,,,,
2045,NATEGLINIDE,NATEGLINIDE,299088,37660162.14,56827.0,662.71600014,32669972.9,1.152378427,31449.0,152.12485516,25378.0,9.2220304989
2046,NATELLE ONE,"PNV WITH CA,NO.70/IRON/FA/DHA",30,3401.92,,,930.0,3.6579784946,,,,
2047,NATURE-THROID,"THYROID,PORK",40,424.09,16.0,26.505625,2160.0,0.2038435826,,,,
2048,NAVANE,THIOTHIXENE,336,38448.0,164.0,234.43902439,15065.0,2.7099866119,28.0,93.009642857,136.0,7.8981617647
2049,NEBUPENT,PENTAMIDINE ISETHIONATE,51,4932.47,20.0,246.6235,108.0,45.671018519,,,,
2050,NECON,NORETHINDRONE-ETHINYL ESTRAD,27891,860039.24,5074.0,169.49925897,1028973.0,0.8362353087,487.0,52.066468172,4587.0,5.0953259211
2051,NECON,NORETHINDRONE-MESTRANOL,2344,73131.8,443.0,165.08306998,84790.0,0.8625050124,68.0,63.716764706,375.0,6.0642933333
2052,NEEDLES,"PEN NEEDLE, DIABETIC",5851,98795.35,3717.0,26.579324724,546341.0,0.1808309279,2265.0,21.414569536,1452.0,6.368553719
2053,NEEVO DHA,PNV NO.42/IRON/FA/LMFOLATE/DHA,17,1416.95,,,751.0,1.8867509987,,,,
2054,NEEVO DHA,PNV#79/IRON/FA/LMFOLATE CA/DHA,179,16044.94,86.0,186.56906977,6083.0,2.6376689134,,,,
2055,NEFAZODONE HCL,NEFAZODONE HCL,57075,3207765.79,9344.0,343.29685253,4985511.0,0.6486229213,6053.0,81.063510656,3291.0,11.006879368
2056,NEOMYCIN SULFATE,NEOMYCIN SULFATE,44499,1799506.53,31176.0,57.720892032,1817196.0,0.9902655135,21211.0,10.790012258,9965.0,2.4197631711
2057,NEOMYCIN-BACITRACIN-POLY-HC,NEOMYCIN SU/BACI ZN/POLY/HC,4724,210870.05,3538.0,59.601483889,17368.5,12.140947693,1808.0,10.448158186,1730.0,1.2774566474
2058,NEOMYCIN-BACITRACIN-POLYMYXIN,NEOMYCIN SU/BACITRA/POLYMYXIN,6693,261780.73,5160.0,50.732699612,24515.225,10.678291959,2547.0,9.9709540636,2613.0,1.1313815538
2059,NEOMYCIN-POLYMYXIN B,NEOMYCIN SU/POLYMYX B SULF,4534,283433.16,689.0,411.36888244,1410947.06,0.1994115228,216.0,104.17777778,473.0,5.7768498943
2060,NEOMYCIN-POLYMYXIN-DEXAMETH,NEO/POLYMYX B SULF/DEXAMETH,381740,6200346.89,265886.0,23.319568875,1660140.252,3.8740166908,167851.0,8.493264562,98035.0,1.711464273
2061,NEOMYCIN-POLYMYXIN-GRAMICIDIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,13118,284231.53,11348.0,25.046839091,132162.7,2.1506183666,5294.0,8.293415187,6054.0,1.0496233895
2062,NEOMYCIN-POLYMYXIN-HC,NEOMYCIN/POLYMYXIN B SULF/HC,263626,7403512.93,220365.0,33.5965917,2609956.375,3.0863553036,116479.0,9.5003944059,103886.0,1.4604825482
2063,NEOMYCIN-POLYMYXIN-HYDROCORT,NEOMYCIN/POLYMYXIN B SULF/HC,250972,4942081.44,212358.0,23.272405278,2549129.345,1.938733101,115701.0,7.8559102341,96657.0,1.3900634201
2064,NEO-POLYCIN,NEOMYCIN SU/BACITRA/POLYMYXIN,533,26027.89,386.0,67.429766839,1956.5,13.303291592,136.0,12.758823529,250.0,0.716
2065,NEO-POLYCIN HC,NEOMYCIN SU/BACI ZN/POLY/HC,441,23701.96,344.0,68.901046512,1597.0,14.841552912,160.0,11.0395625,184.0,0.8402173913
2066,NEORAL,"CYCLOSPORINE, MODIFIED",13497,3926384.76,2063.0,1903.2403102,2090014.25,2.4675950866,1175.0,437.58849362,888.0,25.986970721
2067,NEOSPORIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,14,649.28,13.0,49.944615385,155.0,4.1889032258,,,,
2068,NEOSPORIN G.U. IRRIGANT,NEOMYCIN SU/POLYMYX B SULF,728,106380.79,144.0,738.75548611,488157.0,0.2193202639,61.0,127.20967213,83.0,2.4915662651
2069,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,41,1060.3,18.0,58.905555556,1901.0,0.6305908309,,,,
2070,NEPHPLEX RX,VIT B CMPLX NO3/FA/C/BIOT/ZINC,683,9434.11,153.0,61.660849673,28108.0,0.3356378967,108.0,23.354907407,45.0,5.9277777778
2071,NEPHROCAPS,B COMPLEX & C NO.20/FOLIC ACID,2324,72288.86,750.0,96.385146667,141866.0,0.5095573287,654.0,71.055932722,96.0,22.8528125
2072,NEPHROCAPS QT,VIT B COMPLEX & C NO.13/FA/D3,63,1803.12,18.0,100.17333333,2640.0,0.683,,,,
2073,NEPHRON FA,"FE FUMARATE/DOSS/FA/BCOMP,C",446,11423.23,108.0,105.77064815,28714.0,0.3978278888,77.0,95.578051948,31.0,78.195483871
2074,NEPHRO-VITE RX,VIT B CMPLX 3/FA/VIT C/BIOTIN,1007,20303.58,295.0,68.825694915,54317.0,0.3737978902,250.0,39.41884,45.0,16.461111111
2075,NEPTAZANE,METHAZOLAMIDE,265,41663.71,139.0,299.73892086,22176.0,1.9358381663,74.0,81.679054054,65.0,7.9909230769
2076,NESTABS,PRENATAL VIT#86/IRON BISGLY/FA,39,1613.73,17.0,94.925294118,1411.0,1.1436782424,,,,
2077,NESTABS DHA,PNV #87/IRON BISGLY/FA/DHA,50,3049.6,25.0,121.984,3390.0,0.8995870206,,,,
2078,NEULASTA,PEGFILGRASTIM,7638,33120840.53,2447.0,13535.284238,5249.8,6308.9718713,1150.0,1064.037087,1297.0,23.283932151
2079,NEUMEGA,OPRELVEKIN,113,257299.2,57.0,4514.0210526,1093.0,235.40640439,28.0,349.9125,29.0,30.986551724
2080,NEUPOGEN,FILGRASTIM,24794,61010215.69,8310.0,7341.7828748,129682.6,493.88014937,4001.0,668.95050737,4309.0,19.991944767
2081,NEUPRO,ROTIGOTINE,13260,3701447.3,5553.0,666.56713488,441901.0,8.2980276694,3982.0,193.16259669,1571.0,7.0223106302
2082,NEURIN-SL,CYANOCOBALAMIN/MECOBALAMIN,27,408.96,14.0,29.211428571,1005.0,0.4069253731,,,,
2083,NEURONTIN,GABAPENTIN,34213,13382186.84,6690.0,2000.3268819,6104314.5,2.6085245699,2981.0,338.78521637,3709.0,16.915392289
2084,NEURPATH-B,MECOBAL/LEVOMEFOLAT CA/B6 PHOS,58,2446.85,38.0,64.390789474,3538.0,0.6915912945,38.0,,0.0,
2085,NEUT,SODIUM BICARBONATE,13,4078.34,,,14385.0,0.283513382,,,,
2086,NEVANAC,NEPAFENAC,481399,69292823.34,288726.0,239.99509341,1518539.54,45.631227581,206680.0,84.409242888,82046.0,8.2998124223
2087,NEVIRAPINE,NEVIRAPINE,19601,4893756.62,4212.0,1161.8605461,1350399.0,3.6925869202,1078.0,56.53825603,3134.0,1.057188896
2088,NEXA PLUS,PNV53/IRON FUM/FA/DOCUSATE/DHA,13,1699.15,,,600.0,2.8319166667,,,,
2089,NEXA SELECT,PNV80/IRON FUMARATE/FA/DSS/DHA,63,6947.99,28.0,248.1425,2490.0,2.7903574297,,,,
2090,NEXAVAR,SORAFENIB TOSYLATE,16532,116924776.03,4621.0,25302.916258,1595438.0,73.286944419,2166.0,2481.4489104,2455.0,61.214835031
2091,NEXAVIR,LIVER EXTRACT (BEEF-PORK),16,10917.16,,,1160.0,9.4113448276,,,,
2092,NEXICLON XR,CLONIDINE HCL,31,6039.29,14.0,431.37785714,1477.0,4.0888896412,,,,
2093,NEXIUM,ESOMEPRAZOLE MAGNESIUM,7912225,2124303796.5,1434214.0,1481.1623624,337755790.84,6.2898909462,567911.0,278.66333903,866303.0,23.81133077
2094,NEXIUM I.V.,ESOMEPRAZOLE SODIUM,720,288438.56,66.0,4370.2812121,19904.0,15.753788831,17.0,704.05705882,49.0,6.7612244898
2095,NEXT CHOICE,LEVONORGESTREL,963,29089.64,666.0,43.678138138,1943.0,14.971507977,11.0,7.4318181818,655.0,1.6000610687
2096,NEXT CHOICE ONE DOSE,LEVONORGESTREL,379,11634.68,298.0,39.042550336,386.0,30.141658031,,,,
2097,NIACOR,NIACIN,17812,477563.26,4052.0,117.85865252,1453420.0,0.3285789792,1892.0,46.964709302,2160.0,11.405523148
