,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
2020,NALFON,FENOPROFEN CALCIUM,584,104444.18,289.0,361.39854671,43149.0,2.4252182979,186.0,119.60424731,103.0,10.694368932
2021,NALOXONE HCL,NALOXONE HCL,6050,247612.03,5486.0,45.135258841,32071.8,7.5541481812,4813.0,3.697143154,673.0,0.7144130758
2022,NALTREXONE HCL,NALTREXONE HCL,76725,4606102.97,16742.0,275.12262394,2908819.024,1.5834958903,4970.0,58.46722334,11772.0,4.5196856949
2023,NAMENDA,MEMANTINE HCL,6878399,1564775425.8,798714.0,1959.1185654,347981805.9,4.5189354309,431310.0,407.63817697,367404.0,23.324692246
2024,NAMENDA XR,MEMANTINE HCL,208976,46356482.26,63483.0,730.21883433,5217161.67,8.8960707973,33373.0,172.7931906,30110.0,5.2646795085
2025,NAPHAZOLINE HCL,NAPHAZOLINE HCL,60902,395395.83,23321.0,16.954497234,951404.0,0.4155919357,3216.0,5.1351026119,20105.0,2.5181452375
2026,NAPRELAN,NAPROXEN SODIUM,9074,4164415.61,3978.0,1046.8616415,435916.0,9.5652967058,2459.0,144.08739325,1519.0,10.695418038
2027,NAPROSYN,NAPROXEN,1006,172858.57,447.0,386.70821029,124142.0,2.114897771,275.0,123.47898182,172.0,6.7445930233
2028,NAPROXEN,NAPROXEN,3497859,30703709.63,1393235.0,22.03771053,224636725.78,0.1369591122,682449.0,11.197765372,710786.0,3.1802101195
2029,NAPROXEN SODIUM,NAPROXEN SODIUM,229087,3015212.24,119899.0,25.147934845,11759935.0,0.2568523664,65425.0,9.2220773405,54474.0,2.6537485773
2030,NARATRIPTAN HCL,NARATRIPTAN HCL,38119,3203057.87,10105.0,316.97752301,464146.0,6.9008530919,5181.0,75.618895966,4924.0,5.5477315191
2031,NARDIL,PHENELZINE SULFATE,2354,341127.75,358.0,952.87081006,298101.0,1.1443361478,243.0,380.99617284,115.0,36.168695652
2032,NAROPIN,ROPIVACAINE HCL/PF,16,3089.1,11.0,280.82727273,9210.0,0.8937183778,11.0,,0.0,
2033,NASACORT AQ,TRIAMCINOLONE ACETONIDE,6306,968856.94,2195.0,441.39268337,141598.529,6.8422811087,1433.0,167.68711793,762.0,9.5640288714
2034,NASCOBAL,CYANOCOBALAMIN (VITAMIN B-12),2104,1196048.42,793.0,1508.2577806,4983.0,240.02577162,782.0,113.09473146,11.0,245.86909091
2035,NASONEX,MOMETASONE FUROATE,1451289,241725364.52,579609.0,417.04901842,30069209.749,8.0389663226,332958.0,95.489187826,246651.0,9.8407838201
2036,NATACHEW,PNV55/IRON FUM & BISGLY/FA,19,1956.58,,,690.0,2.8356231884,,,,
2037,NATACYN,NATAMYCIN,926,238029.2,576.0,413.24513889,13928.0,17.089977025,389.0,103.68290488,187.0,9.8206951872
2038,NATALVIRT 90 DHA,PN W-CA64/IRON CB&GL/FA/DSS/DH,53,3603.01,26.0,138.57730769,3900.0,0.9238487179,,,,
2039,NATALVIRT CA,PNV38/IRON CBN&GLUC/FA/DSS/DHA,53,3244.82,21.0,154.5152381,3420.0,0.9487777778,,,,
2040,NATALVIRT FLT,"IRON CARB,GL/FA/B12/C/DOCUSATE",35,1382.97,13.0,106.38230769,1440.0,0.9603958333,,,,
2041,NATAZIA,ESTRADIOL VALERATE/DIENOGEST,492,54933.7,110.0,499.39727273,16808.0,3.2683067587,15.0,310.88533333,95.0,16.764631579
2042,NATEGLINIDE,NATEGLINIDE,315256,37709724.73,61869.0,609.50920057,36318844.0,1.0392872357,37503.0,154.765855,24366.0,9.5619896577
2043,NATELLE ONE,"PNV WITH CA,NO.70/IRON/FA/DHA",30,3571.51,11.0,324.68272727,915.0,3.9032896175,,,,
2044,NATURE-THROID,"THYROID,PORK",33,347.08,,,1314.0,0.2737955416,,,,
2045,NEBUPENT,PENTAMIDINE ISETHIONATE,70,8127.95,29.0,280.27413793,80.0,101.599375,18.0,94.036111111,11.0,2.7181818182
2046,NECON,NORETHINDRONE-ETHINYL ESTRAD,20749,645918.59,3925.0,164.56524586,806697.0,0.8014676588,388.0,80.840103093,3537.0,5.3214164546
2047,NECON,NORETHINDRONE-MESTRANOL,2403,78875.28,430.0,183.43088372,92059.0,0.8567905365,56.0,96.873035714,374.0,7.0123529412
2048,NEEDLES,"PEN NEEDLE, DIABETIC",160,3207.86,114.0,28.139122807,15300.0,0.2096640523,60.0,19.194666667,54.0,3.4868518519
2049,NEFAZODONE HCL,NEFAZODONE HCL,55835,3306783.12,9186.0,359.98074461,5089484.5,0.6521215247,6377.0,102.21313313,2809.0,11.840462798
2050,NEOMYCIN SULFATE,NEOMYCIN SULFATE,45756,1637871.56,33648.0,48.676639325,1658544.0,0.9875357904,23926.0,9.6486383014,9722.0,2.1453548653
2051,NEOMYCIN-BACITRACIN-POLY-HC,NEOMYCIN SU/BACI ZN/POLY/HC,5181,227850.71,4020.0,56.679281095,19447.25,11.716346013,2159.0,13.702945808,1861.0,1.393057496
2052,NEOMYCIN-BACITRACIN-POLYMYXIN,NEOMYCIN SU/BACITRA/POLYMYXIN,6632,266370.25,5147.0,51.752525743,24429.0,10.903854026,2680.0,10.30430597,2467.0,1.1162505067
2053,NEOMYCIN-POLYMYXIN B,NEOMYCIN SU/POLYMYX B SULF,5592,352603.85,782.0,450.90006394,1805858.16,0.1958185411,292.0,94.519143836,490.0,3.9706122449
2054,NEOMYCIN-POLYMYXIN-DEXAMETH,NEO/POLYMYX B SULF/DEXAMETH,459436,7841692.37,323412.0,24.246757603,1991436.046,4.0717681349,215975.0,9.2662723926,107437.0,1.7720502248
2055,NEOMYCIN-POLYMYXIN-GRAMICIDIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,12342,395011.39,10660.0,37.055477486,126003.427,3.1349257667,5179.0,9.851033018,5481.0,1.0785677796
2056,NEOMYCIN-POLYMYXIN-HC,NEOMYCIN/POLYMYXIN B SULF/HC,266642,8196584.1,225091.0,36.41453501,2645082.802,3.3678196086,126507.0,10.481638328,98584.0,1.5388889678
2057,NEOMYCIN-POLYMYXIN-HYDROCORT,NEOMYCIN/POLYMYXIN B SULF/HC,279512,6189478.03,237254.0,26.087981783,2835946.44,2.1825087888,136379.0,8.8337880465,100875.0,1.4752589839
2058,NEO-POLYCIN,NEOMYCIN SU/BACITRA/POLYMYXIN,583,25975.55,444.0,58.503490991,2094.0,12.404751671,182.0,13.667692308,262.0,0.8471755725
2059,NEO-POLYCIN HC,NEOMYCIN SU/BACI ZN/POLY/HC,634,32930.54,484.0,68.038305785,2334.5,14.106035554,251.0,16.219561753,233.0,1.32
2060,NEORAL,"CYCLOSPORINE, MODIFIED",12595,4159034.12,1871.0,2222.8937039,2067763.0,2.6345014901,1175.0,457.01445957,696.0,30.017643678
2061,NEOSPORIN,NEOMYCIN/POLYMYXN B/GRAMICIDIN,23,1102.78,17.0,64.869411765,230.0,4.7946956522,,,,
2062,NEOSPORIN G.U. IRRIGANT,NEOMYCIN SU/POLYMYX B SULF,720,66764.98,125.0,534.11984,549455.8,0.1212833451,48.0,142.79083333,77.0,3.2902597403
2063,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,31,651.61,,,810.0,0.8217561945,,,,
2064,NEPHPLEX RX,VIT B CMPLX NO3/FA/C/BIOT/ZINC,877,12023.97,205.0,58.653512195,41323.0,0.2909752438,184.0,27.127228261,21.0,12.488571429
2065,NEPHROCAPS,B COMPLEX & C NO.20/FOLIC ACID,2911,107201.93,966.0,110.97508282,178542.0,0.6004297588,818.0,70.248312958,148.0,21.69722973
2066,NEPHROCAPS QT,VIT B COMPLEX & C NO.13/FA/D3,76,3190.61,30.0,106.35366667,3741.0,0.8528762363,,,,
2067,NEPHRON FA,"FE FUMARATE/DOSS/FA/BCOMP,C",511,13774.46,127.0,108.46031496,35118.0,0.3922336124,105.0,95.848095238,22.0,76.642727273
2068,NEPHRO-VITE RX,VIT B CMPLX 3/FA/VIT C/BIOTIN,2131,41045.1,632.0,64.944778481,123566.0,0.3321714711,561.0,26.801497326,71.0,20.342676056
2069,NEPTAZANE,METHAZOLAMIDE,196,31990.18,70.0,457.00257143,16257.0,2.0705322837,40.0,70.27775,30.0,16.808333333
2070,NESINA,ALOGLIPTIN BENZOATE,1574,496100.47,707.0,701.69797737,57906.0,8.5686426638,396.0,133.10308081,311.0,6.1426045016
2071,NESTABS,PRENATAL VIT#86/IRON BISGLY/FA,51,2624.97,25.0,104.9988,2190.0,1.1986164384,,,,
2072,NESTABS DHA,PNV #87/IRON BISGLY/FA/DHA,61,4104.94,30.0,136.83133333,4170.0,0.9843980815,,,,
2073,NEULASTA,PEGFILGRASTIM,9550,46822004.07,3057.0,15316.324524,6875.28,6810.1959586,1683.0,997.60809863,1374.0,53.426098981
2074,NEUMEGA,OPRELVEKIN,78,218906.26,34.0,6438.4194118,767.0,285.40581486,11.0,559.77727273,23.0,3.6304347826
2075,NEUPOGEN,FILGRASTIM,26222,70745632.24,9147.0,7734.2989221,138497.333,531.93756426,5002.0,636.28704118,4145.0,19.016685163
2076,NEUPRO,ROTIGOTINE,73352,25925715.04,16992.0,1525.7600659,2551931.43,10.08659718,11764.0,370.87288762,5228.0,19.621920428
2077,NEURIN-SL,CYANOCOBALAMIN/MECOBALAMIN,27,483.87,11.0,43.988181818,1260.0,0.3840238095,11.0,,0.0,
2078,NEURONTIN,GABAPENTIN,32492,14386519.51,6234.0,2307.7509641,5504597.0,2.9466207234,3209.0,327.17079464,3025.0,17.879391736
2079,NEURPATH-B,MECOBAL/LEVOMEFOLAT CA/B6 PHOS,17,1023.35,,,1383.0,0.7399493854,,,,
2080,NEVANAC,NEPAFENAC,468260,73354361.3,273490.0,268.21588102,1477106.3,49.660854672,200315.0,87.073452313,73175.0,8.8475841476
2081,NEVIRAPINE,NEVIRAPINE,37792,5365232.93,4706.0,1140.0834955,2669838.2,2.0730197185,1362.0,128.73616006,3344.0,6.9023863636
2082,NEXA PLUS,PNV53/IRON FUM/FA/DOCUSATE/DHA,106,11850.67,43.0,275.59697674,3690.0,3.2115636856,,,,
2083,NEXA SELECT,PRENATAL #58/IRON/FA/DSS/DHA,28,3374.54,12.0,281.21166667,960.0,3.5151458333,,,,
2084,NEXAVAR,SORAFENIB TOSYLATE,17550,138376741.21,5069.0,27298.627187,1682712.0,82.234358114,2552.0,2325.9953527,2517.0,67.554477553
2085,NEXIUM,ESOMEPRAZOLE MAGNESIUM,8192362,2526306068.6,1484011.0,1702.3499614,360049469.68,7.0183133957,650078.0,277.13007131,833933.0,23.845810443
2086,NEXIUM I.V.,ESOMEPRAZOLE SODIUM,726,319456.25,71.0,4499.3838028,11498.0,27.976529142,12.0,810.07583333,59.0,8.9677966102
2087,NEXPLANON,ETONOGESTREL,47,31420.28,47.0,668.51659574,47.0,668.51659574,0.0,,47.0,4.4904255319
2088,NEXT CHOICE,LEVONORGESTREL,59,1726.95,49.0,35.243877551,118.0,14.635169492,,,,
2089,NEXT CHOICE ONE DOSE,LEVONORGESTREL,1356,40934.41,924.0,44.301309524,1384.0,29.576885838,20.0,9.18,904.0,1.6699889381
2090,NIACIN ER,NIACIN,226486,53675694.31,137493.0,390.38856022,14083291.333,3.797670348,88553.0,83.41089438,48940.0,2.6362133224
2091,NIACOR,NIACIN,13592,365358.46,3148.0,116.06050191,1195044.5,0.3057279122,1899.0,70.657324908,1249.0,9.7185668535
2092,NIASPAN,NIACIN,1395093,377119776.27,304234.0,1239.571436,85684128.881,4.3818494613,209195.0,275.89837721,95039.0,22.078906554
2093,NICARDIPINE HCL,NICARDIPINE HCL,20905,1311082.39,3894.0,336.69296097,2462920.0,0.4992323454,2717.0,60.618873758,1177.0,8.8977485132
2094,NICOMIDE,M-TETRAHYROFOLATE/NIACIN/CU/ZN,283,55200.77,84.0,657.15202381,24330.0,2.2688355939,,,,
2095,NICOTROL,NICOTINE,29388,7378301.79,15295.0,482.39959398,5574492.68,1.3235826493,3314.0,144.93007846,11981.0,6.3681003255
2096,NICOTROL NS,NICOTINE,9941,2835841.75,3215.0,882.06586314,497852.0,5.6961541784,509.0,225.92730845,2706.0,9.4591315595
2097,NIFEDIAC CC,NIFEDIPINE,138724,9539176.71,50322.0,189.56275009,6769424.15,1.385076365,30480.0,47.525395341,19842.0,5.514020764
2098,NIFEDICAL XL,NIFEDIPINE,907685,41265997.64,199558.0,206.78698744,50034099.533,0.8203191768,118973.0,70.015068797,80585.0,7.5514110566
2099,NIFEDIPINE,NIFEDIPINE,30595,2530295.45,9803.0,258.11439865,2613532.2,0.9700775576,5149.0,79.52142552,4654.0,5.0545100988
2100,NIFEDIPINE ER,NIFEDIPINE,2868718,141127470.32,536637.0,262.98497927,145050216.73,0.9803684252,312420.0,74.377696722,224217.0,8.701282017
2101,NILANDRON,NILUTAMIDE,4810,11478518.93,1162.0,9878.2434854,179163.0,64.067463316,908.0,936.13578194,254.0,33.560748031
2102,NIMODIPINE,NIMODIPINE,1772,1551781.9,744.0,2085.7283602,205542.0,7.5497071158,406.0,219.88857143,338.0,3.8297928994
2103,NIPENT,PENTOSTATIN,14,31445.0,,,19.0,1655.0,,,,
2104,NIRAVAM,ALPRAZOLAM,313,144215.89,89.0,1620.4032584,25612.0,5.4421988479,57.0,187.30438596,32.0,9.2359375
2105,NISOLDIPINE,NISOLDIPINE,126356,37375339.62,22240.0,1680.5458462,6448043.7,5.8015415363,15423.0,258.03012384,6817.0,18.37040487
2106,NITRO-BID,NITROGLYCERIN,27056,1065827.62,15409.0,69.169162178,1343434.916,0.7933600707,7957.0,30.441647606,7452.0,2.2489291465
2107,NITRO-DUR,NITROGLYCERIN,25751,4199923.17,6413.0,654.90771402,1044946.0,4.0705233135,3442.0,192.92963393,2971.0,13.38129586
2108,NITROFURANTOIN,NITROFURANTOIN,6749,4549342.19,2854.0,1594.023192,2171779.687,2.0947530807,996.0,91.125471888,1858.0,3.4728148547
2109,NITROFURANTOIN,NITROFURANTOIN MACROCRYSTAL,814730,36510604.07,309809.0,117.8487522,27608413.4,1.3666200668,180634.0,54.500354529,129175.0,3.266711825
2110,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,1695077,73056859.42,1084501.0,67.364492444,32505401.85,2.2475298031,648150.0,31.960236164,436351.0,2.2731306219
2111,NITROGLYCERIN,NITROGLYCERIN,49156,12045546.45,33112.0,363.78190535,476314.62,25.515524442,19234.0,53.956629406,13878.0,3.4428102032
2112,NITROGLYCERIN IN D5W,NITROGLYCERIN/D5W,20,783.73,18.0,43.540555556,4509.0,2.6607067272,,,,
2113,NITROGLYCERIN PATCH,NITROGLYCERIN,791181,25626588.0,151065.0,169.63947969,29708833.6,0.8618983044,77288.0,45.458651537,73777.0,5.1171172588
2114,NITROLINGUAL,NITROGLYCERIN,40115,12216723.48,25232.0,484.17578789,382061.023,31.975843503,12015.0,86.135096962,13217.0,6.8544684876
2115,NITROMIST,NITROGLYCERIN,1644,470612.36,1113.0,422.83230907,11366.36,41.403963978,665.0,88.800706767,448.0,7.1994642857
2116,NITROSTAT,NITROGLYCERIN,2154236,33277577.99,1353360.0,24.588858833,91653898.961,0.3682595972,835386.0,16.843099238,517974.0,5.3371408024
2117,NIZATIDINE,NIZATIDINE,74351,3302369.33,16516.0,199.94970513,5788412.0,0.6070432552,11334.0,60.114640021,5182.0,6.7669374759
2118,NIZORAL,KETOCONAZOLE,624,35658.09,338.0,105.49730769,96120.0,0.3709747191,218.0,61.538761468,120.0,2.66125
2119,NORA-BE,NORETHINDRONE,6627,210069.78,1773.0,118.48267343,277815.0,0.7561498839,384.0,45.017786458,1389.0,4.9305831533
2120,NORCO,HYDROCODONE/ACETAMINOPHEN,11943,3264078.42,3264.0,1000.0240257,1519611.0,2.0927221986,1681.0,221.83670434,1583.0,6.9363802906
2121,NORDETTE-28,LEVONORGESTREL-ETHIN ESTRADIOL,32,4228.69,,,1288.0,3.2831444099,,,,
2122,NORDITROPIN FLEXPRO,SOMATROPIN,5603,8481078.24,851.0,9966.0143831,18734.033,477.17401692,353.0,1070.2309347999999,498.0,18.534939759
2123,NORDITROPIN NORDIFLEX,SOMATROPIN,172,663946.2,38.0,17472.268421,792.0,838.31590909,,,,
2124,NORETHINDRONE,NORETHINDRONE,6189,180677.04,1800.0,100.37613333,227111.0,0.7955450859,256.0,52.312460938,1544.0,4.1951295337
2125,NORETHINDRONE ACETATE,NORETHINDRONE ACETATE,37250,2865981.18,10196.0,281.08877795,1582190.0,1.8114013993,4266.0,58.092137834,5930.0,4.9532040472
2126,NORETHINDRONE-ETHIN ESTRADIOL,NORETH-ETHINYL ESTRADIOL/IRON,30,2417.54,17.0,142.20823529,1260.0,1.9186825397,,,,
2127,NORGESTIMATE-ETHINYL ESTRADIOL,NORGESTIMATE-ETHINYL ESTRADIOL,17244,383039.14,3568.0,107.35401906,598541.0,0.6396375228,235.0,55.647702128,3333.0,5.2457455746
2128,NORINYL 1+35,NORETHINDRONE-ETHINYL ESTRAD,22,2273.22,13.0,174.86307692,1008.0,2.2551785714,0.0,,13.0,3.0653846154
2129,NORINYL 1+50,NORETHINDRONE-MESTRANOL,55,4948.68,19.0,260.45684211,1988.0,2.4892756539,0.0,,19.0,1.0894736842
2130,NORITATE,METRONIDAZOLE,6312,2191499.6,4578.0,478.7024028,409248.0,5.3549427242,4042.0,106.270381,536.0,7.7487313433
2131,NOROXIN,NORFLOXACIN,4330,533078.04,1741.0,306.19071798,128658.5,4.1433565602,1152.0,141.81903646,589.0,12.265127334
2132,NORPACE,DISOPYRAMIDE PHOSPHATE,265,77342.71,59.0,1310.8933898,36731.0,2.0986287848,48.0,363.55604167,11.0,24.045454545
2133,NORPACE CR,DISOPYRAMIDE PHOSPHATE,10010,2866140.74,1798.0,1594.0716018,1228623.0,2.3410650178,1459.0,462.70973955,339.0,32.927286136
2134,NORPRAMIN,DESIPRAMINE HCL,1010,270597.33,167.0,1620.3432934,104548.0,2.754212769,139.0,484.44647482,28.0,36.058571429
2135,NOR-Q-D,NORETHINDRONE,53,3717.28,22.0,168.96727273,2044.0,1.818630137,,,,
2136,NORTREL,NORETHINDRONE-ETHINYL ESTRAD,25386,668605.44,4117.0,162.40112703,838951.0,0.7974882352,389.0,70.433341902,3728.0,4.9828299356
2137,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,1274437,17255243.62,293953.0,58.700688954,91430069.987,0.1961896693,180332.0,29.163104108,113621.0,5.5870469367
2138,NORVASC,AMLODIPINE BESYLATE,69963,11345532.21,13972.0,812.01919625,3619471.0,3.181602179,9512.0,306.40946489,4460.0,23.601396861
2139,NORVIR,RITONAVIR,529647,185203787.62,61867.0,2993.5795759,21224835.0,8.7383883621,10174.0,204.57521132,51693.0,11.368608516
2140,NOVAFERRUM,IRON PS CMPLX/FOLIC ACID/VIT C,13,559.08,,,1800.0,0.3106,,,,
2141,NOVAREL,"CHORIONIC GONADOTROPIN, HUMAN",329,122749.23,104.0,1180.2810577,1009.0,121.65434093,57.0,170.72017544,47.0,6.5893617021
2142,NOVOFINE,"PEN NEEDLE, DIABETIC",202568,8325022.81,65661.0,126.7879382,25562780.0,0.3256696589,34606.0,57.364018956,31055.0,7.9647055225
2143,NOVOFINE 32,"PEN NEEDLE, DIABETIC",257549,12430786.87,93227.0,133.3389133,32700439.038,0.3801412836,53368.0,61.447433106,39859.0,7.9518871522
2144,NOVOFINE AUTOCOVER,"PEN NEEDLE, DIABETIC, SAFETY",102438,5779777.61,27604.0,209.38188705,9809318.0,0.5892129922,6264.0,90.612932631,21340.0,2.4762713215
2145,NOVOLIN 70-30,INSULIN NPH HUM/REG INSULIN HM,752803,132969487.15,133929.0,992.83566031,19391053.44,6.8572595894,50970.0,258.35192662,82959.0,24.218511313
2146,NOVOLIN N,INSULIN NPH HUMAN ISOPHANE,455099,67842657.67,89343.0,759.35056658,10080895.422,6.7298245672,40212.0,213.53070302,49131.0,19.604180049
2147,NOVOLIN R,"INSULIN REGULAR, HUMAN",586649,61218268.65,140564.0,435.51882879,8124109.062,7.5353824257,34036.0,131.95883564,106528.0,6.7862793819
2148,NOVOLOG,INSULIN ASPART,1621075,438613355.83,356851.0,1229.1218347,28830705.029,15.206601057,114886.0,254.14527558,241965.0,12.372651293
2149,NOVOLOG FLEXPEN,INSULIN ASPART,1579973,619666076.45,425399.0,1456.6702706,32310447.822,19.178504732,194584.0,255.9345826,230815.0,15.172717718
2150,NOVOLOG MIX 70-30,INSULIN ASPART PROTAM & ASPART,418903,161341010.33,77762.0,2074.8053076,10378561.899,15.545603707,27890.0,369.62293331,49872.0,24.152920276
2151,NOVOLOG MIX 70-30 FLEXPEN,INSULIN ASPART PROTAM & ASPART,576910,294072802.67,118850.0,2474.3189118,15414257.0,19.077974545,55954.0,397.30438843,62896.0,26.518614856
2152,NOVOPEN 3,INSULIN ADMIN. SUPPLIES,144,6976.02,119.0,58.622016807,956.0,7.2970920502,86.0,20.404418605,33.0,3.0151515152
2153,NOVOPEN JR,INSULIN ADMIN. SUPPLIES,59,2087.18,50.0,41.7436,63.0,33.12984127,33.0,25.016969697,17.0,2.3441176471
2154,NOVOTWIST,"PEN NEEDLE, DIABETIC",48083,2010827.0,20893.0,96.244053032,5394601.0,0.37298564,13573.0,50.584073528,7320.0,6.6501434426
2155,NOXAFIL,POSACONAZOLE,4974,19569965.12,1425.0,13733.308856,2220934.0,8.8975235921,760.0,930.66694737,665.0,15.42362406
2156,NP THYROID,"THYROID,PORK",5534,46100.61,2344.0,19.667495734,326946.0,0.1432251207,1635.0,14.165529052,709.0,3.5620028209
2157,NPLATE,ROMIPLOSTIM,630,3438736.74,102.0,33713.105294,1905.5,1870.0618385,47.0,1208.0995745,55.0,94.294
2158,NUCYNTA,TAPENTADOL HCL,83003,22049839.49,25925.0,850.52418476,7386313.5,2.9147701581,16042.0,165.14286124,9883.0,18.313363351
2159,NUCYNTA ER,TAPENTADOL HCL,51989,16946083.13,13578.0,1248.0544359,3032034.0,5.5697459005,6482.0,231.25086547,7096.0,18.591933484
2160,NUEDEXTA,DEXTROMETHORPHAN HBR/QUINIDINE,173599,61251778.42,20986.0,2918.6971514,5709718.866,10.727634733,4838.0,470.88013229,16148.0,11.256076914
2161,NULEV,HYOSCYAMINE SULFATE,86,10127.13,47.0,215.47085106,7260.0,1.3949214876,26.0,71.702692308,21.0,3.7071428571
2162,NULOJIX,BELATACEPT,69,130758.05,20.0,6537.9025,136.8,955.83369883,,,,
2163,NULYTELY WITH FLAVOR PACKS,SODIUM CHLORIDE/NAHCO3/KCL/PEG,9924,275031.49,9388.0,29.296068385,40952781.0,0.0067158196,5078.0,23.448903111,4310.0,2.1148839907
2164,NUQUIN HP,DIOXYBENZONE/PDO/HYDROQUINONE,70,2439.93,40.0,60.99825,2444.7,0.9986162008,40.0,,0.0,
2165,NUTRI-TAB OB + DHA,PNV #87/IRON BISGLY/FA/DHA,27,1356.19,11.0,123.29,1710.0,0.7930935673,,,,
2166,NUTROPIN,SOMATROPIN,79,218134.06,,,259.0,842.21644788,,,,
2167,NUTROPIN AQ,SOMATROPIN,1261,2409097.5,197.0,12228.92132,5090.0,463.01901967,106.0,1222.7098113,91.0,40.183626374
2168,NUTROPIN AQ NUSPIN,SOMATROPIN,1488,3107847.99,251.0,12381.864502,7298.0,424.27237271,91.0,1203.2587912,160.0,12.6726875
2169,NUVARING,ETONOGESTREL/ETHINYL ESTRADIOL,13421,1576828.37,3173.0,496.95189726,18078.0,87.223607147,252.0,257.41293651,2921.0,16.226518316
2170,NUVIGIL,ARMODAFINIL,107064,54843944.98,22682.0,2417.9501358,3844844.6,14.374387038,13014.0,388.80181651,9668.0,23.03638705
2171,NYAMYC,NYSTATIN,190052,9714312.93,99696.0,97.439344909,7845622.745,1.2381825186,40632.0,18.206818517,59064.0,1.2420002032
2172,NYSTATIN,NYSTATIN,1924439,62040732.35,987453.0,62.829048421,231238728.5,0.4937871611,480138.0,14.841785653,507315.0,1.735279698
2173,NYSTATIN-TRIAMCINOLONE,NYSTATIN/TRIAMCIN,636690,83132979.53,363645.0,228.61026421,27816971.322,2.9901668508,229716.0,21.267751789,133929.0,2.5217902769
2174,NYSTOP,NYSTATIN,611579,28521969.5,297678.0,95.814838517,24385842.397,1.1696118197,131553.0,17.90346081,166125.0,1.5661002859
2175,OB COMPLETE,"IRON,CARBONYL/FA/MULTIVIT-MIN",48,2560.81,19.0,134.77947368,1758.0,1.4566609784,,,,
2176,OB COMPLETE ONE,PN85/IRON CB&ASP G/FA/DHA/FISH,199,21728.97,56.0,388.01732143,6570.0,3.3073013699,,,,
2177,OB COMPLETE PETITE,PRENATAL56/IRON/FOLIC ACID/DHA,28,3054.17,17.0,179.65705882,960.0,3.1814270833,,,,
2178,OB COMPLETE WITH DHA,PNV #30/IRON CARB&ASPG/FA/OM3,19,1391.76,,,690.0,2.0170434783,,,,
2179,O-CAL PRENATAL,PRENATAL VIT NO.127/IRON/FA,27,268.28,15.0,17.885333333,1864.0,0.1439270386,,,,
2180,OCELLA,ETHINYL ESTRADIOL/DROSPIRENONE,9218,656247.71,1719.0,381.76132054,334847.0,1.9598434808,210.0,105.24152381,1509.0,6.9224320742
2181,OCTAGAM,IMMUN GLOB G(IGG)/MALT/IGA 50+,842,9298226.41,138.0,67378.452246,1607150.0,5.7855373861,60.0,4670.8385,78.0,18.787692308
2182,OCTREOTIDE ACETATE,OCTREOTIDE ACETATE,12093,10790912.62,2686.0,4017.4656069,500240.45,30.073152776,1539.0,450.03883041,1147.0,12.99646905
2183,OCUDOX,DOXY/EYELID CLNS #3/EYE EML #1,152,6811.28,93.0,73.239569892,1687.0,4.0375103734,81.0,23.044691358,12.0,2.2541666667
2184,OCUFEN,FLURBIPROFEN SODIUM,36,2309.17,15.0,153.94466667,207.5,11.12853012,,,,
2185,OCUFLOX,OFLOXACIN,340,24384.77,267.0,91.328726592,1836.0,13.281465142,202.0,60.822821782,65.0,3.7913846154
2186,OFLOXACIN,OFLOXACIN,771643,8850030.82,553387.0,15.992480524,4673176.471,1.8010214286,392383.0,8.6115529215,161004.0,1.7639371693
2187,OGESTREL,NORGESTREL-ETHINYL ESTRADIOL,2911,128008.42,436.0,293.59729358,102164.0,1.2529699307,45.0,91.214222222,391.0,6.4883887468
2188,OLANZAPINE,OLANZAPINE,2889921,446440657.63,356788.0,1251.2771103,101671627.6,4.4769472325,90422.0,118.22572173,266366.0,9.6678550566
2189,OLANZAPINE ODT,OLANZAPINE,203035,67410923.57,33960.0,1985.009528,7220378.75,9.338047634,5719.0,205.09391152,28241.0,9.8149194434
2190,OLANZAPINE-FLUOXETINE HCL,OLANZAPINE/FLUOXETINE HCL,27796,12539760.04,4945.0,2535.8463175,1027968.0,12.305043974,1935.0,340.5925168,3010.0,14.930096346
2191,OLEPTRO ER,TRAZODONE HCL,3460,488344.26,705.0,692.68689362,140218.0,3.5312141395,250.0,281.55172,455.0,17.438703297
2192,OLUX,CLOBETASOL PROPIONATE,390,184183.18,222.0,829.65396396,36920.0,4.9887101842,155.0,104.54941935,67.0,5.1828358209
2193,OLUX-E,CLOBETASOL PROPIONATE/EMOLL,1546,675191.57,916.0,737.10870087,150110.0,4.4979786157,652.0,101.05840491,264.0,6.1568560606
2194,OLYSIO,SIMEPREVIR SODIUM,65,1571232.83,65.0,24172.812769,1988.0,790.3585664,28.0,1208.2239286,37.0,0.9135135135
2195,OMECLAMOX-PAK,OMEPRAZOLE/CLARITH/AMOXICILLIN,779,329215.27,769.0,428.10828349,61801.0,5.327021731,377.0,73.451883289,392.0,6.5200510204
