,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome
1408,HYDROCORTISONE-ACETIC ACID,ACETIC ACID/HYDROCORTISONE,38495,4217423.81,29768.0,141.67642468,399423.0,10.55879058,20814.0,36.20574325,8954.0,2.7559761001
1409,HYDROMET,HYDROCODONE BIT/HOMATROP ME-BR,1075,21122.43,618.0,34.17868932,158194.546,0.1335218598,228.0,6.240877193,390.0,1.5444102564
1410,HYDROMORPHONE ER,HYDROMORPHONE HCL,39540,31110122.41,7649.0,4067.21433,1611596.0,19.116277957,2774.0,361.96682048,4875.0,13.408802051
1411,HYDROMORPHONE HCL,HYDROMORPHONE HCL,1245764,27705579.13,323377.0,85.675787486,116344024.53,0.2217053036,175578.0,25.25177004,147799.0,4.7679893639
1412,HYDROMORPHONE HCL,HYDROMORPHONE HCL/PF,3305,968250.13,407.0,2378.9929484,544459.4,1.71075576,148.0,311.82939189,259.0,9.3102702703
1413,HYDROQUINONE,HYDROQUINONE,14,535.08,,,430.2,1.2437935844,,,,
1414,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE,1854218,318791992.99,376823.0,845.99929673,153003352.97,2.0835621365,253267.0,96.483602562,123556.0,9.6501921396
1415,HYDROXYUREA,HYDROXYUREA,357811,11470933.25,65945.0,173.94697475,25236244.117,0.4545420149,47761.0,65.958924227,18184.0,8.056141663
1416,HYDROXYZINE HCL,HYDROXYZINE HCL,1300794,26700429.59,436449.0,61.176516821,91921935.803,0.2988703131,167343.0,30.664622243,269106.0,2.9832512839
1417,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE,699131,8866073.07,216707.0,40.912721186,50796564.566,0.1755910243,57240.0,20.160186583,159467.0,3.5624673443
1418,HYOPHEN,METHENAM/ME BLUE/BA/SALICY/HYO,130,20466.15,48.0,426.378125,11309.0,1.809722345,27.0,57.154814815,21.0,8.5261904762
1419,HYOSCYAMINE SULFATE,HYOSCYAMINE SULFATE,38815,1628746.34,21945.0,74.219473229,2842578.5,0.6131758635,11486.0,26.311334668,10459.0,1.6653418109
1420,HYOSCYAMINE SULFATE ER,HYOSCYAMINE SULFATE,244,12624.21,76.0,166.10802632,16956.0,0.7445276008,63.0,49.664126984,13.0,12.882307692
1421,HYOSYNE,HYOSCYAMINE SULFATE,317,13411.41,143.0,93.786083916,54663.966,1.077069115,23.0,32.632173913,120.0,0.98
1422,HYPERCARE,ALUMINUM CHLORIDE,711,8267.28,584.0,14.15630137,35288.8,0.2342748974,353.0,9.4601133144,231.0,2.1376190476
1423,HYPERHEP B S-D,HEPATITIS B IMMUNE GLOBULIN,15,22586.36,,,143.0,158.65575556,,,,
1424,HYQVIA,"IGG/HYALURONIDASE,RECOMBINANT",819,3384403.25,88.0,38459.127841,408193.25,14.70035898,56.0,2226.4533929,32.0,18.47625
1425,HYSINGLA ER,HYDROCODONE BITARTRATE,11111,4180616.05,4019.0,1040.2130007,336510.0,12.458830511,1775.0,189.22510423,2244.0,13.127553476
1426,HYZAAR,LOSARTAN/HYDROCHLOROTHIAZIDE,20634,4375235.56,4157.0,1052.4983305,1180713.5,3.732096826,3368.0,232.93149347,789.0,23.77973384
1427,IBANDRONATE SODIUM,IBANDRONATE SODIUM,866521,71644893.44,200949.0,356.53271945,1490982.042,47.911819445,137527.0,105.43254721,63422.0,7.3697237552
1428,IBRANCE,PALBOCICLIB,30611,306371166.32,7418.0,41301.046956,642918.0,476.53093224,5347.0,3026.4164934,2071.0,65.301786577
1429,IBUDONE,HYDROCODONE/IBUPROFEN,445,48575.67,171.0,284.06824561,46867.0,1.0229581961,59.0,98.879661017,112.0,5.529375
1430,IBUPROFEN,IBUPROFEN,5819836,46370921.83,2481226.0,18.688713495,420637615.42,0.111539134,1094383.0,8.1385280108,1386843.0,2.137067808
1431,ICLUSIG,PONATINIB HCL,1951,31227772.14,337.0,92664.012285,80738.0,386.67223365,168.0,4703.6225595,169.0,84.198047337
1432,IFOSFAMIDE,IFOSFAMIDE,24,14849.56,,,765.0,96.852876627,,,,
1433,ILARIS,CANAKINUMAB/PF,214,4295664.1,43.0,99899.165116,262.0,16395.664504,26.0,3973.7973077,17.0,4.0235294118
1434,ILEVRO,NEPAFENAC,410862,95184420.35,266788.0,356.77924176,887040.08,107.30565901,195050.0,93.654844655,71738.0,8.3720658507
1435,ILOTYCIN,ERYTHROMYCIN BASE,122,1273.55,91.0,13.995054945,248.5,5.1249496982,61.0,8.943442623,30.0,1.2096666667
1436,IMBRUVICA,IBRUTINIB,64168,590946241.88,10250.0,57653.291891,5686561.0,103.91979298,8474.0,3849.0929821,1776.0,166.15309685
1437,IMDUR,ISOSORBIDE MONONITRATE,44,2692.59,30.0,89.753,1081.0,2.5289661929,,,,
1438,IMIPENEM-CILASTATIN SODIUM,IMIPENEM/CILASTATIN SODIUM,14403,2570516.96,4439.0,579.07568371,4203371.37,0.6165589717,859.0,213.88201397,3580.0,1.9405810056
1439,IMIPRAMINE HCL,IMIPRAMINE HCL,329536,8359361.11,59246.0,141.09578891,27419027.5,0.3025379613,37129.0,75.87859032,22117.0,7.7372600262
1440,IMIPRAMINE PAMOATE,IMIPRAMINE PAMOATE,9658,3707310.18,1878.0,1974.0735783,489508.0,7.5716968772,900.0,245.75498889,978.0,11.378640082
1441,IMIQUIMOD,IMIQUIMOD,111159,15748840.71,74823.0,210.48127862,1934655.25,8.1403861024,60513.0,63.252897559,14310.0,3.5423633823
1442,IMITREX,SUMATRIPTAN,1447,665293.74,648.0,1026.6878704,11585.0,57.38195018,291.0,170.53910653,357.0,8.1964705882
1443,IMITREX,SUMATRIPTAN SUCCINATE,8583,6702863.28,1938.0,3458.6497833,114868.5,83.813885503,1130.0,395.78255752,808.0,14.787685644
1444,IMOVAX RABIES VACCINE,"RABIES VACC, HUMAN DIPLOID/PF",208,69939.22,96.0,728.53354167,229.0,305.41144105,74.0,121.18418919,22.0,12.818181818
1445,IMURAN,AZATHIOPRINE,2485,1208790.19,659.0,1834.2794992,204328.0,5.91593022,303.0,383.56188119,356.0,14.583539326
1446,INATAL ADVANCE,PRENATAL VIT 15/IRON CB/FA/DSS,19,164.9,,,570.0,0.2892982456,,,,
1447,INCONTROL PEN NEEDLE,"PEN NEEDLE, DIABETIC",16701,400601.33,6513.0,61.50795793,2015653.0,0.2044772834,2177.0,30.285737253,4336.0,5.6808371771
1448,INCRUSE ELLIPTA,UMECLIDINIUM BROMIDE,19690,5551972.83,11185.0,496.37664998,703604.5,7.8907579898,4311.0,118.6781698,6874.0,5.4711507128
1449,INDAPAMIDE,INDAPAMIDE,492430,8545598.46,103463.0,82.595695659,29846320.076,0.2858455307,85926.0,34.922552545,17537.0,7.4626184638
1450,INDERAL LA,PROPRANOLOL HCL,7760,8024018.17,1347.0,5956.9548404,459549.0,17.424144441,1006.0,780.6909841,341.0,47.034750733
1451,INDOCIN,INDOMETHACIN,534,246462.03,249.0,989.8073494,47586.0,11.502955125,135.0,207.48577778,114.0,7.8621052632
1452,INDOMETHACIN,INDOMETHACIN,244587,4278762.97,130768.0,32.720260079,13978284.5,0.3142382202,89266.0,17.26790032,41502.0,2.3967177485
1453,INFANRIX DTAP,"DIPH,PERTUSS(ACELL),TET PED/PF",484,19608.8,477.0,41.108595388,421.5,46.81945479,383.0,15.248694517,94.0,5.2819148936
1454,INFUMORPH,MORPHINE SULFATE/PF,98,29945.38,31.0,965.98,3040.0,9.4990192022,12.0,318.405,19.0,5.3684210526
1455,INLYTA,AXITINIB,7503,80578674.47,1603.0,50267.420131,635274.0,153.84766027,1113.0,2448.240009,490.0,47.679632653
1456,INNOPRAN XL,PROPRANOLOL HCL,3531,3465526.06,788.0,4397.8757107,209408.0,16.548961606,560.0,474.18580357,228.0,19.511052632
1457,INSPRA,EPLERENONE,1257,542555.48,289.0,1877.3546021,80593.0,6.7388381244,212.0,338.21212264,77.0,15.47025974
1458,INSULIN PEN NEEDLE,"PEN NEEDLE, DIABETIC",458,10461.48,200.0,52.3074,58606.0,0.1797564843,95.0,25.797578947,105.0,4.1981904762
1459,INSULIN SYRINGE,"SYR W-NDL,INS 0.3 ML HALF MARK",49559,1609912.18,19836.0,81.161130268,6430583.0,0.2501283432,11662.0,39.083647745,8174.0,5.720118669
1460,INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.3 ML",392276,10439382.56,143185.0,72.908353249,48010374.1,0.2167302303,77172.0,37.5410877,66013.0,6.093661703
1461,INSULIN SYRINGE,"SYRING W-NDL,DISP,INSUL,0.5 ML",1149977,31578735.49,363694.0,86.827760397,141411031.71,0.2228380886,189751.0,40.688686173,173943.0,7.0594905802
1462,INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",1127101,30806174.49,367556.0,83.813553554,136089668.0,0.2270149564,184819.0,33.626528063,182737.0,6.1502160482
1463,INSULIN SYRINGE,"SYRINGE W-NDL, DISP,INSUL,2 ML",64,1885.79,25.0,75.4316,5257.0,0.3586764403,,,,
1464,INSULIN SYRINGE,"SYRINGE W-NDL, DISP., INSULIN",425,7206.56,120.0,60.054666667,28404.0,0.253716378,107.0,4.0856074766,13.0,0.6461538462
1465,INSULIN SYRINGE,"SYRINGE W-O NEEDL,INSULIN,1 ML",538,7208.96,235.0,30.676425532,41634.0,0.1731507902,121.0,7.9372727273,114.0,3.4935087719
1466,INSUMED,"SYRING W-NDL,DISP,INSUL,0.3 ML",185,3916.44,54.0,72.526666667,11790.0,0.3321832061,,,,
1467,INSUPEN,"PEN NEEDLE, DIABETIC",11336,209606.97,3533.0,59.32832437,1127902.0,0.1832091745,1370.0,27.480605839,2163.0,5.160023116
1468,INTEGRA SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",72,2823.66,30.0,94.122,5400.0,0.5229,17.0,15.656470588,13.0,4.1923076923
1469,INTEGRA SYRINGE,"SYRINGE,SAFETY WITH NEEDLE,1ML",118,674.02,83.0,8.1207228916,1222.0,0.5515711948,44.0,5.6765909091,39.0,1.7448717949
1470,INTELENCE,ETRAVIRINE,101120,107015219.58,11788.0,9078.3185935,7198124.0,15.751450334,2730.0,502.4626044,9058.0,15.976652683
1471,INTERMEZZO,ZOLPIDEM TARTRATE,3879,1119764.31,1225.0,914.09331429,134099.0,8.3502101894,912.0,202.57571272,313.0,12.844345048
1472,INTRALIPID,FAT EMULSIONS,16246,4150276.56,1011.0,4105.1202374,48729696.292,0.0854664956,262.0,979.80347328,749.0,24.197303071
1473,INTRON A,"INTERFERON ALFA-2B,RECOMB.",3552,7014743.61,893.0,7855.2560022,43655.3,177.91119742,711.0,918.67417722,182.0,41.065989011
1474,INTROVALE,LEVONORGESTREL-ETHIN ESTRADIOL,1396,125141.95,612.0,204.48031046,126908.0,0.9860840136,35.0,127.32228571,577.0,2.3992894281
1475,INTUNIV,GUANFACINE HCL,3786,1260116.99,968.0,1301.77375,128731.0,9.7987735976,64.0,290.7546875,904.0,6.6717256637
1476,INVANZ,ERTAPENEM SODIUM,89180,43906233.06,34316.0,1279.4682673,7238949.496,6.2101635088,10115.0,348.03741176,24201.0,8.2413759762
1477,INVEGA,PALIPERIDONE,280769,290293871.21,37651.0,7710.1238004,9164414.0,32.098233092,2115.0,770.51386761,35536.0,17.277553186
1478,INVEGA SUSTENNA,PALIPERIDONE PALMITATE,410181,662757174.22,50497.0,13124.684124,489099.681,1354.8109304,1599.0,1205.9670732,48898.0,22.278281934
1479,INVEGA TRINZA,PALIPERIDONE PALMITATE,5227,25994706.18,3646.0,7129.6506253,11184.94,2322.822964,60.0,257.773,3586.0,0.4868851088
1480,INVIRASE,SAQUINAVIR MESYLATE,5680,6026982.43,657.0,9173.489239,711628.0,8.6241011058,203.0,668.82044335,454.0,16.926255507
1481,INVOKAMET,CANAGLIFLOZIN/METFORMIN HCL,44202,19010922.43,12564.0,1513.1265863,3259728.0,5.8320609879,6831.0,259.33529644,5733.0,14.076579452
1482,INVOKANA,CANAGLIFLOZIN,876097,408226146.89,194629.0,2097.4579682,35489033.0,11.503061941,110340.0,336.84553,84289.0,18.677332511
1483,IOPIDINE,APRACLONIDINE HCL,457,129475.45,234.0,553.31388889,5613.0,23.874285267,188.0,96.252659574,46.0,12.098695652
1484,IPOL,"POLIOMYELITIS VACCINE, KILLED",1251,65827.76,1061.0,62.043129123,1326.0,50.927232077,891.0,30.099102132,170.0,3.09
1485,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,969106,25844367.65,364707.0,70.863371556,37663842.085,1.0228676363,263151.0,24.24893867,101556.0,2.4644235693
1486,IPRATROPIUM-ALBUTEROL,IPRATROPIUM/ALBUTEROL SULFATE,924571,19396695.77,274056.0,70.776395226,119741485.22,0.1619881007,50114.0,27.661549667,223942.0,0.7745537237
1487,IRBESARTAN,IRBESARTAN,1641460,40554518.38,322892.0,125.59778,91529191.22,0.4434216516,276810.0,43.001946064,46082.0,8.2117223645
1488,IRBESARTAN-HYDROCHLOROTHIAZIDE,IRBESARTAN/HYDROCHLOROTHIAZIDE,362561,13093489.13,74307.0,176.20801715,20513761.088,0.6393652501,64588.0,46.15847402,9719.0,8.7108632575
1489,IRESSA,GEFITINIB,386,2578905.83,162.0,15919.17179,11387.0,226.47807412,111.0,1340.5025225,51.0,2.6176470588
1490,IRINOTECAN HCL,IRINOTECAN HCL,1208,577911.48,280.0,2063.9695714,25638.95,23.700923362,106.0,202.33754717,174.0,3.1360344828
1491,ISENTRESS,RALTEGRAVIR POTASSIUM,316800,396644958.84,36900.0,10749.185876,19583079.99,20.290144303,8441.0,643.20715437,28459.0,18.741092097
1492,ISONIAZID,ISONIAZID,53052,455599.12,15352.0,29.676857738,1999480.5,0.2289740059,5213.0,17.195447919,10139.0,2.846065687
1493,ISOPTO ATROPINE,ATROPINE SULFATE,130,5263.04,111.0,47.414774775,995.0,5.2894874372,24.0,23.898333333,87.0,2.055862069
1494,ISOPTO CARPINE,PILOCARPINE HCL,1465,128438.3,750.0,171.25106667,23326.0,5.5004330639,444.0,78.550810811,306.0,5.8529411765
1495,ISOPTO HOMATROPINE,HOMATROPINE HBR,13,540.09,,,65.0,8.3090769231,,,,
1496,ISORDIL,ISOSORBIDE DINITRATE,3022,4114418.13,873.0,4712.9646392,297377.0,13.835697213,340.0,333.30576471,533.0,12.982795497
1497,ISORDIL TITRADOSE,ISOSORBIDE DINITRATE,19,6072.38,11.0,552.03454545,1226.0,4.9530016313,,,,
1498,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,711606,52133567.56,149412.0,348.92490269,66291936.512,0.7906151706,74976.0,67.145847071,74436.0,6.7242976517
1499,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,207596,2919540.18,39511.0,73.891832148,14780901.95,0.1984015588,20581.0,34.045042029,18930.0,5.9136529319
1500,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,5989358,97567184.79,1116571.0,87.3810844,308728845.29,0.3144558142,679149.0,39.562859785,437422.0,6.7922509842
1501,ISRADIPINE,ISRADIPINE,21442,2788510.08,4445.0,627.33635096,2152053.0,1.2965833498,3617.0,164.85077965,828.0,11.81321256
1502,ISTALOL,TIMOLOL MALEATE,37682,10394395.61,10809.0,961.64266907,193421.0,53.739747029,8371.0,253.41138096,2438.0,17.91878589
1503,ISTODAX,ROMIDEPSIN,16,476035.81,,,171.0,2783.8351462,,,,
1504,ITRACONAZOLE,ITRACONAZOLE,29553,11751259.79,10662.0,1102.1628015,2404128.467,4.8879500207,7000.0,190.14116857,3662.0,8.8883096668
1505,IV PREP WIPES,ALCOHOL ANTISEPTIC PADS,87,1892.38,52.0,36.391923077,7200.0,0.2628305556,38.0,14.253157895,14.0,4.3221428571
1506,IVERMECTIN,IVERMECTIN,42023,1423749.99,29893.0,47.628206938,345519.37,4.1206083178,12815.0,19.559094811,17078.0,0.8917162431
1507,IXEMPRA,IXABEPILONE,116,429780.41,26.0,16530.015769,280.0,1835.3733063,11.0,939.30272727,15.0,3.68
1508,IXIARO,JAPANESE ENCEPHALITIS VACC/PF,434,122327.97,280.0,436.88560714,275.5,444.02166969,253.0,107.24837945,27.0,7.1633333333
1509,JADENU,DEFERASIROX,5207,42256364.01,1456.0,29022.228029,414064.99,99.792944129,547.0,1588.3336015,909.0,17.481914191
1510,JAKAFI,RUXOLITINIB PHOSPHATE,37767,373231099.03,5292.0,70527.418562,2275304.0,164.03023588,4232.0,4445.682018,1060.0,168.36688679
1511,JALYN,DUTASTERIDE/TAMSULOSIN HCL,200960,49175104.77,38803.0,1267.3016202,9388929.0,5.2375627476,27942.0,326.559174,10861.0,22.081241138
1512,JANTOVEN,WARFARIN SODIUM,1056348,11279269.48,184016.0,61.295047605,45664745.166,0.2506458757,132612.0,30.67288541,51404.0,5.1476431795
1513,JANUMET,SITAGLIPTIN PHOS/METFORMIN HCL,1092919,503102421.63,205372.0,2449.7128218,91417980.8,5.5034367896,118349.0,376.11463477,87023.0,24.463940682
1514,JANUMET XR,SITAGLIPTIN PHOS/METFORMIN HCL,288551,126799786.13,62299.0,2035.3422387,18107308.0,7.6571147975,37966.0,328.77662408,24333.0,23.369268894
1515,JANUVIA,SITAGLIPTIN PHOSPHATE,4623600,2131952445.8,828818.0,2572.2805801,193044992.82,11.046434386,440283.0,385.97432408,388535.0,23.45177289
1516,JARDIANCE,EMPAGLIFLOZIN,59820,27019926.61,18412.0,1467.5171959,2352767.0,11.483840215,10992.0,238.73115902,7420.0,12.799137466
1517,JENCYCLA,NORETHINDRONE,1367,13958.32,339.0,41.174985251,43346.0,0.3220209477,47.0,33.108510638,292.0,6.6525684932
1518,JENTADUETO,LINAGLIPTIN/METFORMIN HCL,108946,46530912.48,22097.0,2105.7570023,8514792.0,5.4649025441,10392.0,310.85606428,11705.0,19.301345579
1519,JEVTANA,CABAZITAXEL,216,2079628.33,46.0,45209.311522,396.0,5251.5866919,15.0,1621.218,31.0,2.5548387097
1520,JINTELI,NORETHINDRONE AC-ETH ESTRADIOL,16104,1553684.33,3873.0,401.15784405,744153.0,2.0878560323,3306.0,178.82862674,567.0,9.9841798942
1521,JOLESSA,LEVONORGESTREL-ETHIN ESTRADIOL,3447,325261.77,1328.0,244.92603163,313536.0,1.0373984806,129.0,118.14643411,1199.0,2.6133944954
1522,JOLIVETTE,NORETHINDRONE,6758,171434.66,1807.0,94.872529054,279413.0,0.6135529127,258.0,64.811860465,1549.0,5.3695287282
1523,JUBLIA,EFINACONAZOLE,42187,28086848.86,18445.0,1522.7350968,224269.4,125.23709815,14570.0,163.81041112,3875.0,9.4206812903
1524,JUNEL,NORETHINDRONE AC-ETH ESTRADIOL,9636,249057.92,1829.0,136.17163477,285716.0,0.871420494,235.0,78.747787234,1594.0,5.0881681305
1525,JUNEL FE,NORETHINDRONE-E.ESTRADIOL-IRON,19778,450863.35,3875.0,116.35183226,708910.0,0.6359150148,381.0,64.782572178,3494.0,4.8361247853
1526,JUNEL FE 24,NORETHINDRONE-E.ESTRADIOL-IRON,25,2229.09,,,1036.0,2.1516312741,,,,
1527,JUXTAPID,LOMITAPIDE MESYLATE,2511,79102314.33,393.0,201278.15351,75205.0,1051.8246907,281.0,9816.1305338,112.0,175.85991071
1528,K EFFERVESCENT,POTASSIUM BICARBONATE/CIT AC,5841,241739.02,2078.0,116.3325409,414097.0,0.5837738984,1520.0,38.085434211,558.0,3.7681899642
1529,KABIVEN,AA 3.31 %/D9.8W/FAT/ELECT #10,14,3489.37,,,110358.0,0.0316186411,,,,
1530,KADCYLA,ADO-TRASTUZUMAB EMTANSINE,317,2166802.4,50.0,43336.048,725.0,3178.0634938,18.0,3662.3472222,32.0,142.494375
1531,KADIAN,MORPHINE SULFATE,9359,11189012.42,1716.0,6520.4035082,564197.0,18.690499922,413.0,562.87239709,1303.0,17.227843438
1532,KALBITOR,ECALLANTIDE,653,17688077.57,78.0,226770.22526,4422.0,4000.0175418,36.0,10518.229444,42.0,60.428571429
1533,KALETRA,LOPINAVIR/RITONAVIR,75673,66887897.44,9303.0,7189.927705,9748520.99,7.0129930067,1906.0,590.01579224,7397.0,18.995598215
1534,KALYDECO,IVACAFTOR,1197,30259501.58,149.0,203083.90322,70468.0,429.40769683,49.0,11392.322449,100.0,95.1758
1535,KAPVAY,CLONIDINE HCL,55,30108.12,20.0,1505.406,5528.0,5.4464761216,,,,
1536,KARBINAL ER,CARBINOXAMINE MALEATE,16,6699.66,11.0,609.06,8925.0,0.7506621849,,,,
1537,KARIVA,DESOG-E.ESTRADIOL/E.ESTRADIOL,3219,123018.52,544.0,226.13698529,114164.0,1.077559651,65.0,103.944,479.0,6.1504175365
1538,KAYEXALATE,SODIUM POLYSTYRENE SULFONATE,79,42539.2,57.0,746.30175439,38839.4,1.0952589381,25.0,87.5184,32.0,8.8290625
1539,KAZANO,ALOGLIPTIN BENZ/METFORMIN HCL,6969,2773205.34,1672.0,1658.615634,515640.0,5.3789215838,970.0,348.45764948,702.0,19.023874644
1540,KEFLEX,CEPHALEXIN,866,254070.9,520.0,488.59788462,30721.0,8.2487851997,370.0,91.323810811,150.0,17.275333333
1541,KELNOR 1-35,ETHYNODIOL D-ETHINYL ESTRADIOL,3227,101102.1,623.0,162.28266453,135106.0,0.7483168771,90.0,106.74155556,533.0,5.3401876173
1542,KENALOG,TRIAMCINOLONE ACETONIDE,3934,1642395.42,2521.0,651.48568822,334281.0,4.9132179813,1859.0,122.07714363,662.0,6.177734139
1543,KENALOG-10,TRIAMCINOLONE ACETONIDE,595,15736.65,420.0,37.468214286,24932.5,0.6311701594,291.0,19.053367698,129.0,2.4730232558
1544,KENALOG-40,TRIAMCINOLONE ACETONIDE,25983,540129.84,20267.0,26.650705087,647458.749,0.8342305063,14740.0,11.462688602,5527.0,1.8925655871
1545,KEPPRA,LEVETIRACETAM,78302,85223059.94,9402.0,9064.3543863,12249219.25,8.6524133906,2770.0,827.6281083,6632.0,17.859154101
1546,KEPPRA XR,LEVETIRACETAM,25140,24249686.79,3226.0,7516.9518878,3407036.0,7.2838119868,1075.0,798.40237209,2151.0,22.195197583
1547,KERALYT,SALICYLIC ACID,33,1284.88,21.0,61.184761905,2080.0,0.6177307692,,,,
1548,KERALYT SCALP,SALICYLIC ACID,17,1258.83,,,17.0,74.048823529,,,,
1549,KERYDIN,TAVABOROLE,8444,9934103.17,5364.0,1851.995371,77334.6,128.45612662,4274.0,100.19450164,1090.0,5.9872752294
1550,KETEK,TELITHROMYCIN,46,23609.69,17.0,1388.8052941,1422.0,16.603157525,,,,
1551,KETOCONAZOLE,KETOCONAZOLE,1884927,60892692.96,929218.0,65.531116444,157202245.44,0.5922091583,565911.0,15.981953735,363307.0,2.280073987
1552,KETOPROFEN,KETOPROFEN,34476,11394908.61,15837.0,719.51181474,3646063.128,2.7615359407,7829.0,87.817686805,8008.0,3.9724687812
1553,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,972805,26302439.81,569759.0,46.164149772,6604281.848,4.6705142674,406733.0,21.696716937,163026.0,2.6340666519
1554,KEVEYIS,DICHLORPHENAMIDE,12,141264.89,,,1029.0,137.28366375,,,,
1555,KEYTRUDA,PEMBROLIZUMAB,220,2246991.34,44.0,51067.985,1865.0,1272.4663929,29.0,3495.0362069,15.0,2.32
1556,KHEDEZLA,DESVENLAFAXINE,330,122168.87,128.0,954.44429688,11498.0,10.643039535,60.0,207.749,68.0,8.5554411765
1557,KIMIDESS,DESOG-E.ESTRADIOL/E.ESTRADIOL,67,2187.68,25.0,87.5072,2240.0,0.9766428571,,,,
1558,KINERET,ANAKINRA,2336,8767048.38,398.0,22027.759749,50485.74,173.65395417,192.0,1585.0575,206.0,14.42131068
1559,KINRIX,"DIPH,PERTUS(ACEL),TET,POLIO/PF",24,1510.56,23.0,65.676521739,17.0,89.266222222,,,,
1560,KIONEX,SODIUM POLYSTYRENE SULFONATE,98922,5801883.12,54652.0,106.16049038,40978805.405,0.1408569842,27331.0,30.761380484,27321.0,2.2244712858
1561,KLARON,SULFACETAMIDE SODIUM,105,29441.91,78.0,377.46038462,12510.0,2.353470024,46.0,102.01478261,32.0,5.4484375
1562,KLONOPIN,CLONAZEPAM,10623,2222124.67,2122.0,1047.1841046,919260.5,2.430103839,1272.0,231.20529874,850.0,15.251282353
1563,KLOR-CON,POTASSIUM CHLORIDE,41824,11189068.21,18036.0,620.37415225,2759433.8,4.0743165512,11413.0,53.708825024,6623.0,4.2345870451
1564,KLOR-CON 10,POTASSIUM CHLORIDE,604714,16912538.46,190710.0,88.681969797,45398708.211,0.3725334735,129028.0,38.677028784,61682.0,5.8175136993
1565,KLOR-CON 8,POTASSIUM CHLORIDE,206589,6637218.43,58072.0,114.29291965,15174874.428,0.437382099,36096.0,45.472383921,21976.0,5.9502011285
1566,KLOR-CON M10,POTASSIUM CHLORIDE,954050,22403725.68,256337.0,87.399500189,61940518.42,0.3616974196,162747.0,39.190425261,93590.0,4.3868827866
1567,KLOR-CON M15,POTASSIUM CHLORIDE,8319,436557.6,2364.0,184.66903553,574811.0,0.7594802466,1418.0,72.687094499,946.0,5.895179704
1568,KLOR-CON M20,POTASSIUM CHLORIDE,2464647,60386664.68,643947.0,93.775830433,168066394.64,0.3593024341,422130.0,40.630998034,221817.0,5.2930737049
1569,KLOR-CON SPRINKLE,POTASSIUM CHLORIDE,1281,45317.06,846.0,53.566264775,83531.0,0.5427082735,350.0,21.326571429,496.0,1.60625
1570,KLOR-CON-EF,POTASSIUM BICARBONATE/CIT AC,5969,289009.07,2252.0,128.33440053,469360.0,0.6157513849,1716.0,36.112424242,536.0,3.1645149254
1571,KOMBIGLYZE XR,SAXAGLIPTIN HCL/METFORMIN HCL,171119,75113371.77,32473.0,2313.1023241,10504302.0,7.9248886294,22298.0,386.01100816,10175.0,29.063730713
1572,KORLYM,MIFEPRISTONE,651,11444014.28,115.0,99513.167652,33794.0,338.64041783,65.0,4297.3136923,50.0,124.5778
1573,K-PHOS NEUTRAL,PHOSPHORUS #1,1719,66192.33,704.0,94.023196023,153883.0,0.4301471248,405.0,36.518469136,299.0,3.37090301
1574,K-PHOS NO.2,"NA PHOS,M-B/K PHOS,MONOB",272,18832.19,86.0,218.97895349,23905.0,0.7877929303,51.0,84.89372549,35.0,9.8374285714
1575,K-PHOS ORIGINAL,"POTASSIUM PHOSPHATE,MONOBASIC",3773,137582.38,1103.0,124.73470535,329390.5,0.4176877597,610.0,72.159360656,493.0,4.9717849899
1576,KRISTALOSE,LACTULOSE,17605,6469969.92,6935.0,932.94447296,987355.0,6.553735152,3211.0,168.37603239,3724.0,6.4791084855
1577,K-SOL,POTASSIUM CHLORIDE,5919,779610.83,2934.0,265.71602931,3198030.5,0.2441638644,791.0,39.844930468,2143.0,0.4864909006
1578,K-TAB ER,POTASSIUM CHLORIDE,238523,8330920.61,81537.0,102.17349927,35144353.0,0.23874135,68921.0,48.152109227,12616.0,5.9992216233
1579,KURVELO,LEVONORGESTREL-ETHIN ESTRADIOL,1395,16897.21,265.0,63.763056604,50820.0,0.332491342,40.0,56.973,225.0,5.9270222222
1580,KUVAN,SAPROPTERIN DIHYDROCHLORIDE,1309,18487423.86,142.0,130193.12577,519785.0,42.807815308,,,,
1581,KYNAMRO,MIPOMERSEN SODIUM,185,4014038.72,35.0,114686.82057,748.0,5366.3619251,,,,
1582,LABETALOL HCL,LABETALOL HCL,1314988,60312991.84,243040.0,248.160763,143700491.44,0.4157202619,141911.0,71.85352707,101129.0,7.794809303
1583,LAC-HYDRIN,AMMONIUM LACTATE,197,7205.91,140.0,51.470785714,56990.4,0.1273775589,24.0,22.514166667,116.0,2.3537931034
